start
halfway
(10000, 5392)
         2949286 function calls (2915701 primitive calls) in 14.653 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
     5949    0.001    0.000    0.001    0.000 inspect.py:2692(kind)
        4    0.001    0.000    0.001    0.000 {built-in method posix.cpu_count}
       17    0.000    0.000    0.001    0.000 enum.py:222(<setcomp>)
        1    0.000    0.000    0.001    0.001 markers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 TiffTags.py:1(<module>)
       31    0.000    0.000    0.001    0.000 inspect.py:3199(__str__)
       15    0.001    0.000    0.001    0.000 arrayprint.py:1527(_guarded_repr_or_str)
     1009    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:893(__enter__)
        5    0.000    0.000    0.000    0.000 deprecation.py:418(make_keyword_only)
       15    0.000    0.000    0.000    0.000 deprecation.py:244(__set_name__)
      731    0.000    0.000    0.000    0.000 rcsetup.py:180(validator)
  254/227    0.000    0.000    0.000    0.000 sre_compile.py:485(_get_literal_prefix)
       31    0.000    0.000    0.000    0.000 _base.py:53(__init__)
        1    0.000    0.000    0.000    0.000 _enums.py:1(<module>)
      902    0.000    0.000    0.000    0.000 inspect.py:2406(<lambda>)
       42    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
       12    0.000    0.000    0.000    0.000 reduction.py:48(dumps)
       46    0.000    0.000    0.000    0.000 numeric.py:149(ones)
        3    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
      242    0.000    0.000    0.000    0.000 sre_compile.py:265(_compile_charset)
      107    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:1(<module>)
    96/54    0.000    0.000    0.000    0.000 abc.py:121(__subclasscheck__)
        2    0.000    0.000    0.000    0.000 __init__.py:462(_get_config_or_cache_dir)
      351    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
      152    0.000    0.000    0.000    0.000 {built-in method posix.close}
        1    0.000    0.000    0.000    0.000 artist.py:1321(ArtistInspector)
      283    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
       34    0.000    0.000    0.000    0.000 posixpath.py:228(expanduser)
      285    0.000    0.000    0.000    0.000 enum.py:470(__setattr__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2876(NavigationToolbar2)
      616    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
        1    0.000    0.000    0.000    0.000 pyplot.py:2006(get_plot_commands)
      767    0.000    0.000    0.000    0.000 __init__.py:883(<lambda>)
       28    0.000    0.000    0.000    0.000 process.py:128(terminate)
        1    0.000    0.000    0.000    0.000 widgets.py:2742(RectangleSelector)
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:1(<module>)
       26    0.000    0.000    0.000    0.000 core.py:916(__init__)
    96/54    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       33    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
      146    0.000    0.000    0.000    0.000 sre_parse.py:868(_parse_flags)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
       63    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       36    0.000    0.000    0.000    0.000 inspect.py:1964(_signature_bound_method)
       17    0.000    0.000    0.000    0.000 threading.py:236(__init__)
       17    0.000    0.000    0.000    0.000 enum.py:165(__prepare__)
       17    0.000    0.000    0.000    0.000 cycler.py:364(by_key)
        1    0.000    0.000    0.000    0.000 backend_agg.py:418(FigureCanvasAgg)
       24    0.000    0.000    0.000    0.000 util.py:171(register_after_fork)
      963    0.000    0.000    0.000    0.000 sre_parse.py:82(groups)
      233    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        6    0.000    0.000    0.000    0.000 textwrap.py:422(dedent)
       23    0.000    0.000    0.000    0.000 typing.py:1016(__init__)
       16    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
       10    0.000    0.000    0.000    0.000 rcsetup.py:269(validate_color_or_inherit)
  263/261    0.000    0.000    0.000    0.000 pyparsing.py:554(__init__)
      328    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:826(find_spec)
       35    0.000    0.000    0.000    0.000 transforms.py:1332(__init_subclass__)
        1    0.000    0.000    0.000    0.000 markers.py:146(MarkerStyle)
       28    0.000    0.000    0.000    0.000 popen_fork.py:56(terminate)
      456    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 calendar.py:1(<module>)
       27    0.000    0.000    0.000    0.000 deprecation.py:365(<listcomp>)
     2086    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       32    0.000    0.000    0.000    0.000 rcsetup.py:700(<genexpr>)
       12    0.000    0.000    0.000    0.000 connection.py:181(send_bytes)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
       42    0.000    0.000    0.000    0.000 pyparsing.py:946(copy)
       24    0.000    0.000    0.000    0.000 deprecation.py:144(finalize)
     2086    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       44    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       19    0.000    0.000    0.000    0.000 path.py:99(__init__)
      126    0.000    0.000    0.000    0.000 colors.py:858(__init__)
      138    0.000    0.000    0.000    0.000 pyplot.py:2018(<genexpr>)
        4    0.000    0.000    0.000    0.000 __init__.py:555(gen_candidates)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
       15    0.000    0.000    0.000    0.000 pathlib.py:589(_from_parts)
        6    0.000    0.000    0.000    0.000 colors.py:1479(make_norm_from_scale)
       23    0.000    0.000    0.000    0.000 pathlib.py:569(_parse_args)
       33    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        1    0.000    0.000    0.000    0.000 patches.py:4143(FancyArrowPatch)
        3    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(meshgrid)
      284    0.000    0.000    0.000    0.000 function_base.py:443(_needs_add_docstring)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dviread.py:177(Dvi)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6763(pyparsing_unicode)
       29    0.000    0.000    0.000    0.000 functools.py:518(decorating_function)
        4    0.000    0.000    0.000    0.000 pool.py:796(__init__)
        3    0.000    0.000    0.000    0.000 function_base.py:4248(meshgrid)
       46    0.000    0.000    0.000    0.000 _weakrefset.py:86(add)
        1    0.000    0.000    0.000    0.000 scale.py:617(_get_scale_docs)
       77    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
       24    0.000    0.000    0.000    0.000 random.py:506(choices)
        1    0.000    0.000    0.000    0.000 __init__.py:899(<dictcomp>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2215(__mul__)
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.FileIO' objects}
      758    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       16    0.000    0.000    0.000    0.000 cycler.py:415(cycler)
       42    0.000    0.000    0.000    0.000 pyparsing.py:1313(wrapper)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
       49    0.000    0.000    0.000    0.000 inspect.py:2696(replace)
      283    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1244(<dictcomp>)
       36    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
       12    0.000    0.000    0.000    0.000 pathlib.py:957(__new__)
      466    0.000    0.000    0.000    0.000 sre_compile.py:619(isstring)
      159    0.000    0.000    0.000    0.000 {built-in method fromkeys}
      102    0.000    0.000    0.000    0.000 posixpath.py:71(join)
       40    0.000    0.000    0.000    0.000 pathlib.py:631(__fspath__)
      851    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       49    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(copyto)
       37    0.000    0.000    0.000    0.000 pyparsing.py:3339(parseImpl)
        2    0.000    0.000    0.000    0.000 dataclasses.py:529(_init_fn)
     2878    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
     1452    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      410    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 expat.py:1(<module>)
       28    0.000    0.000    0.000    0.000 popen_fork.py:46(_send_signal)
     12/2    0.000    0.000    0.000    0.000 pyparsing.py:2270(makeOptionalList)
       14    0.000    0.000    0.000    0.000 re.py:222(split)
      206    0.000    0.000    0.000    0.000 sre_compile.py:516(_get_charset_prefix)
       20    0.000    0.000    0.000    0.000 colors.py:1080(reversed)
        1    0.000    0.000    0.000    0.000 TiffTags.py:381(_populate)
        1    0.000    0.000    0.000    0.000 synchronize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:494(get_configdir)
      9/3    0.000    0.000    0.000    0.000 pyparsing.py:4243(streamline)
      616    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
        1    0.000    0.000    0.000    0.000 patches.py:3090(ArrowStyle)
     1486    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       52    0.000    0.000    0.000    0.000 pathlib.py:621(__str__)
       24    0.000    0.000    0.000    0.000 weakref.py:165(__setitem__)
       14    0.000    0.000    0.000    0.000 abc.py:110(register)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:1(<module>)
       28    0.000    0.000    0.000    0.000 pathlib.py:745(stem)
      233    0.000    0.000    0.000    0.000 sre_parse.py:928(fix_flags)
        3    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(broadcast_arrays)
       40    0.000    0.000    0.000    0.000 colors.py:1040(__init__)
        1    0.000    0.000    0.000    0.000 mlab.py:1(<module>)
      122    0.000    0.000    0.000    0.000 inspect.py:2714(__str__)
       63    0.000    0.000    0.000    0.000 __init__.py:219(_acquireLock)
       16    0.000    0.000    0.000    0.000 cycler.py:474(_cycler)
        1    0.000    0.000    0.000    0.000 text.py:91(Text)
      685    0.000    0.000    0.000    0.000 sre_parse.py:169(__setitem__)
      410    0.000    0.000    0.000    0.000 copyreg.py:100(__newobj__)
        1    0.000    0.000    0.000    0.000 isoparser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:690(TextArea)
      283    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1040(__init__)
       32    0.000    0.000    0.000    0.000 process.py:153(is_alive)
        3    0.000    0.000    0.000    0.000 stride_tricks.py:478(broadcast_arrays)
       28    0.000    0.000    0.000    0.000 {built-in method posix.kill}
      125    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.000    0.000 hashlib.py:1(<module>)
       42    0.000    0.000    0.000    0.000 enum.py:579(_get_mixins_)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:368(_make_selector)
       12    0.000    0.000    0.000    0.000 connection.py:390(_send_bytes)
       16    0.000    0.000    0.000    0.000 pyparsing.py:2292(__or__)
        1    0.000    0.000    0.000    0.000 collections.py:27(Collection)
       51    0.000    0.000    0.000    0.000 typing.py:146(_type_check)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
      612    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
        1    0.000    0.000    0.000    0.000 pathlib.py:434(__init__)
       10    0.000    0.000    0.000    0.000 version.py:42(parse)
      358    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:165(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:97(<listcomp>)
        1    0.000    0.000    0.000    0.000 process.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
    34/26    0.000    0.000    0.000    0.000 pyparsing.py:4086(__str__)
        1    0.000    0.000    0.000    0.000 pathlib.py:260(compile_pattern)
      232    0.000    0.000    0.000    0.000 enum.py:44(_is_private)
       12    0.000    0.000    0.000    0.000 reduction.py:38(__init__)
        9    0.000    0.000    0.000    0.000 typing.py:1223(__getitem__)
       14    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
       24    0.000    0.000    0.000    0.000 dviread.py:159(decorate)
        1    0.000    0.000    0.000    0.000 widgets.py:2063(SpanSelector)
        1    0.000    0.000    0.000    0.000 legend.py:284(Legend)
      929    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 pyplot.py:2058(<listcomp>)
        1    0.000    0.000    0.000    0.000 colorbar.py:291(Colorbar)
       70    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
      640    0.000    0.000    0.000    0.000 ast.py:247(iter_fields)
        1    0.000    0.000    0.000    0.000 spines.py:14(Spine)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:581(_ReducedHCT_Element)
       23    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:421(spec_from_loader)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
       50    0.000    0.000    0.000    0.000 _internal.py:815(_ufunc_doc_signature_formatter)
       26    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
       36    0.000    0.000    0.000    0.000 _methods.py:54(_any)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
       10    0.000    0.000    0.000    0.000 version.py:261(__init__)
       16    0.000    0.000    0.000    0.000 pyparsing.py:4236(__init__)
     1151    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 widgets.py:3339(PolygonSelector)
        1    0.000    0.000    0.000    0.000 patches.py:3853(FancyBboxPatch)
       18    0.000    0.000    0.000    0.000 core.py:992(__init__)
      341    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      768    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      649    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       32    0.000    0.000    0.000    0.000 process.py:224(exitcode)
      304    0.000    0.000    0.000    0.000 rcsetup.py:790(_convert_validator_spec)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      432    0.000    0.000    0.000    0.000 colors.py:226(<genexpr>)
       32    0.000    0.000    0.000    0.000 process.py:193(name)
       58    0.000    0.000    0.000    0.000 sre_compile.py:437(<listcomp>)
        1    0.000    0.000    0.000    0.000 art3d.py:283(Line3DCollection)
       16    0.000    0.000    0.000    0.000 contextlib.py:252(contextmanager)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
      233    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
      141    0.000    0.000    0.000    0.000 cycler.py:239(__iter__)
      193    0.000    0.000    0.000    0.000 typing.py:986(__setattr__)
        1    0.000    0.000    0.000    0.000 lines.py:198(Line2D)
        1    0.000    0.000    0.000    0.000 mathtext.py:384(MathTextParser)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
       11    0.000    0.000    0.000    0.000 textwrap.py:473(indent)
        1    0.000    0.000    0.000    0.000 gridspec.py:539(SubplotSpec)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:512(_get_data_path)
      199    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       98    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
      263    0.000    0.000    0.000    0.000 pyparsing.py:545(__new__)
       16    0.000    0.000    0.000    0.000 cycler.py:206(_from_iter)
       28    0.000    0.000    0.000    0.000 rcsetup.py:52(__init__)
        1    0.000    0.000    0.000    0.000 ImageFile.py:1(<module>)
      619    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:68(RendererAgg)
      850    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       24    0.000    0.000    0.000    0.000 linecache.py:52(checkcache)
      231    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
      406    0.000    0.000    0.000    0.000 socket.py:78(<lambda>)
       96    0.000    0.000    0.000    0.000 sre_parse.py:296(_class_escape)
      409    0.000    0.000    0.000    0.000 socket.py:93(<lambda>)
      407    0.000    0.000    0.000    0.000 socket.py:83(<lambda>)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
      231    0.000    0.000    0.000    0.000 enum.py:22(_is_dunder)
        1    0.000    0.000    0.000    0.000 __init__.py:147(EventType)
      408    0.000    0.000    0.000    0.000 socket.py:88(<lambda>)
        8    0.000    0.000    0.000    0.000 threading.py:1169(is_alive)
       12    0.000    0.000    0.000    0.000 datetime.py:461(__new__)
        1    0.000    0.000    0.000    0.000 _subplots.py:7(SubplotBase)
        1    0.000    0.000    0.000    0.000 colors.py:61(__init__)
       24    0.000    0.000    0.000    0.000 random.py:519(<listcomp>)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
      328    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
      114    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
        1    0.000    0.000    0.000    0.000 axis.py:602(Axis)
        1    0.000    0.000    0.000    0.000 _polybase.py:18(ABCPolyBase)
        4    0.000    0.000    0.000    0.000 pool.py:747(__init__)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
        4    0.000    0.000    0.000    0.000 typing.py:523(Optional)
       54    0.000    0.000    0.000    0.000 pyparsing.py:3370(__str__)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:362(_get_scalar_type_map)
        3    0.000    0.000    0.000    0.000 pathlib.py:995(home)
       26    0.000    0.000    0.000    0.000 __init__.py:1435(__init__)
   101/41    0.000    0.000    0.000    0.000 typing.py:1037(__hash__)
        1    0.000    0.000    0.000    0.000 contextlib.py:76(inner)
       17    0.000    0.000    0.000    0.000 enum.py:626(_find_new_)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:373(<dictcomp>)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1843(Arc)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
      166    0.000    0.000    0.000    0.000 colors.py:565(__init__)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
      316    0.000    0.000    0.000    0.000 overrides.py:141(array_function_dispatch)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        6    0.000    0.000    0.000    0.000 numeric.py:2514(extend_all)
       42    0.000    0.000    0.000    0.000 enum.py:590(_find_data_type)
      782    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x7fb56e7da560}
        3    0.000    0.000    0.000    0.000 stride_tricks.py:544(<listcomp>)
       30    0.000    0.000    0.000    0.000 locale.py:657(getpreferredencoding)
        2    0.000    0.000    0.000    0.000 dataclasses.py:588(_repr_fn)
       25    0.000    0.000    0.000    0.000 pyparsing.py:4841(__init__)
       32    0.000    0.000    0.000    0.000 colors.py:369(<setcomp>)
   187/58    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
      569    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       32    0.000    0.000    0.000    0.000 util.py:461(close_fds)
       20    0.000    0.000    0.000    0.000 threading.py:1102(_wait_for_tstate_lock)
        6    0.000    0.000    0.000    0.000 stride_tricks.py:339(_broadcast_to)
       33    0.000    0.000    0.000    0.000 contextlib.py:279(helper)
        1    0.000    0.000    0.000    0.000 __init__.py:513(get_cachedir)
        3    0.000    0.000    0.000    0.000 patches.py:2177(<listcomp>)
        1    0.000    0.000    0.000    0.000 _parser.py:1377(_tzparser)
       12    0.000    0.000    0.000    0.000 connection.py:365(_send)
      297    0.000    0.000    0.000    0.000 sre_compile.py:81(_combine_flags)
       39    0.000    0.000    0.000    0.000 typing.py:515(<genexpr>)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        5    0.000    0.000    0.000    0.000 backend_bases.py:1575(_check_savefig_extra_args)
       10    0.000    0.000    0.000    0.000 typing.py:1147(copy_with)
        2    0.000    0.000    0.000    0.000 pathlib.py:1170(mkdir)
       36    0.000    0.000    0.000    0.000 numerictypes.py:358(issubdtype)
        1    0.000    0.000    0.000    0.000 mathtext.py:35(__getattr__)
      170    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 core.py:2706(MaskedArray)
     1706    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:716(copy)
        1    0.000    0.000    0.000    0.000 __init__.py:717(<dictcomp>)
    84/41    0.000    0.000    0.000    0.000 typing.py:1247(__hash__)
     1843    0.000    0.000    0.000    0.000 __init__.py:763(<lambda>)
      309    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
       29    0.000    0.000    0.000    0.000 pathlib.py:710(name)
        1    0.000    0.000    0.000    0.000 mathtext.py:37(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:161(FigureCanvasTk)
      232    0.000    0.000    0.000    0.000 enum.py:33(_is_sunder)
       36    0.000    0.000    0.000    0.000 sre_parse.py:268(getuntil)
        1    0.000    0.000    0.000    0.000 units.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
       28    0.000    0.000    0.000    0.000 pathlib.py:966(_make_child_relpath)
       41    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:62(<genexpr>)
      146    0.000    0.000    0.000    0.000 textwrap.py:485(prefixed_lines)
        1    0.000    0.000    0.000    0.000 ast.py:54(literal_eval)
       24    0.000    0.000    0.000    0.000 weakref.py:348(__new__)
       12    0.000    0.000    0.000    0.000 rcsetup.py:339(_validate_cmap)
       86    0.000    0.000    0.000    0.000 pyparsing.py:4091(<genexpr>)
      132    0.000    0.000    0.000    0.000 rcsetup.py:66(__call__)
        2    0.000    0.000    0.000    0.000 dataclasses.py:624(_cmp_fn)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7fb56fb5f130}
        1    0.000    0.000    0.000    0.000 __init__.py:4606(<listcomp>)
      579    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        5    0.000    0.000    0.000    0.000 __init__.py:193(caching_module_getattr)
       25    0.000    0.000    0.000    0.000 __init__.py:1366(_fixupParents)
      176    0.000    0.000    0.000    0.000 enum.py:12(_is_descriptor)
        1    0.000    0.000    0.000    0.000 _parser.py:1379(_result)
       30    0.000    0.000    0.000    0.000 getlimits.py:40(<lambda>)
       31    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:5329(delimitedList)
       64    0.000    0.000    0.000    0.000 process.py:189(name)
        1    0.000    0.000    0.000    0.000 _globals.py:1(<module>)
        6    0.000    0.000    0.000    0.000 pathlib.py:1300(is_dir)
        1    0.000    0.000    0.000    0.000 table.py:237(Table)
      145    0.000    0.000    0.000    0.000 inspect.py:850(getmodule)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1780(set)
        1    0.000    0.000    0.000    0.000 pickle.py:1137(_Unpickler)
       36    0.000    0.000    0.000    0.000 colors.py:272(<genexpr>)
       12    0.000    0.000    0.000    0.000 {built-in method posix.write}
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:138(_family)
        1    0.000    0.000    0.000    0.000 core.py:226(reload_library)
        1    0.000    0.000    0.000    0.000 axis.py:35(Tick)
        1    0.000    0.000    0.000    0.000 __init__.py:443(_get_xdg_config_dir)
        6    0.000    0.000    0.000    0.000 enum.py:980(__or__)
       21    0.000    0.000    0.000    0.000 pyparsing.py:3225(__str__)
       23    0.000    0.000    0.000    0.000 typing.py:947(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:190(MathtextBackendPs)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2176(__radd__)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
       24    0.000    0.000    0.000    0.000 tempfile.py:281(rng)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typing.py:1194(__getitem__)
        3    0.000    0.000    0.000    0.000 deprecation.py:459(<listcomp>)
       61    0.000    0.000    0.000    0.000 deprecation.py:159(_deprecated_property)
        3    0.000    0.000    0.000    0.000 six.py:882(wrapper)
        2    0.000    0.000    0.000    0.000 _common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {method 'put' of '_queue.SimpleQueue' objects}
        1    0.000    0.000    0.000    0.000 core.py:185(update_user_library)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4775(__init__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4672(__init__)
        1    0.000    0.000    0.000    0.000 table.py:35(Cell)
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
        3    0.000    0.000    0.000    0.000 pathlib.py:1432(expanduser)
      394    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       33    0.000    0.000    0.000    0.000 contextlib.py:102(__init__)
        7    0.000    0.000    0.000    0.000 pathlib.py:1092(stat)
       28    0.000    0.000    0.000    0.000 rcsetup.py:64(<dictcomp>)
      282    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.000    0.000 __init__.py:129(CallbackRegistry)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1777(get)
       23    0.000    0.000    0.000    0.000 rcsetup.py:276(validate_color_or_auto)
      460    0.000    0.000    0.000    0.000 sre_compile.py:477(_get_iscased)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(atleast_2d)
        1    0.000    0.000    0.000    0.000 __init__.py:337(_sanity_check)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1653(FigureCanvasBase)
        1    0.000    0.000    0.000    0.000 queues.py:35(Queue)
       63    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 patches.py:1225(Arrow)
      755    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 collections.py:1922(QuadMesh)
        1    0.000    0.000    0.000    0.000 __init__.py:524(get_data_path)
        1    0.000    0.000    0.000    0.000 __init__.py:646(Misc)
      174    0.000    0.000    0.000    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
        5    0.000    0.000    0.000    0.000 pyparsing.py:1490(_setResultsName)
       64    0.000    0.000    0.000    0.000 process.py:94(<genexpr>)
