         3016217 function calls (3003914 primitive calls) in 37.620 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      893    0.000    0.000    0.000    0.000 {built-in method from_bytes}
      231    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
      232    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
      409    0.000    0.000    0.000    0.000 socket.py:93(<lambda>)
        1    0.000    0.000    0.000    0.000 contextlib.py:76(inner)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1244(<dictcomp>)
       13    0.000    0.000    0.000    0.000 core.py:8389(__init__)
      297    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1040(__init__)
      263    0.000    0.000    0.000    0.000 pyparsing.py:545(__new__)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:78(destroy_all)
      9/3    0.000    0.000    0.000    0.000 pyparsing.py:4243(streamline)
        4    0.000    0.000    0.000    0.000 pool.py:796(__init__)
      586    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:26(Patch)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
       10    0.000    0.000    0.000    0.000 version.py:261(__init__)
       24    0.000    0.000    0.000    0.000 dviread.py:159(decorate)
       12    0.000    0.000    0.000    0.000 connection.py:390(_send_bytes)
        1    0.000    0.000    0.000    0.000 widgets.py:3339(PolygonSelector)
     1050    0.000    0.000    0.000    0.000 typing.py:1022(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method gc.collect}
        4    0.000    0.000    0.000    0.000 __init__.py:555(gen_candidates)
        1    0.000    0.000    0.000    0.000 polar.py:353(ThetaAxis)
       36    0.000    0.000    0.000    0.000 pyparsing.py:2870(__init__)
       36    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
      407    0.000    0.000    0.000    0.000 socket.py:83(<lambda>)
        1    0.000    0.000    0.000    0.000 patches.py:3853(FancyBboxPatch)
       27    0.000    0.000    0.000    0.000 deprecation.py:365(<listcomp>)
      675    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       70    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        3    0.000    0.000    0.000    0.000 pyparsing.py:2215(__mul__)
      408    0.000    0.000    0.000    0.000 socket.py:88(<lambda>)
      147    0.000    0.000    0.000    0.000 deprecation.py:104(deprecated)
        4    0.000    0.000    0.000    0.000 typing.py:523(Optional)
        1    0.000    0.000    0.000    0.000 mathtext.py:384(MathTextParser)
        1    0.000    0.000    0.000    0.000 rcsetup.py:97(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:147(EventType)
        2    0.000    0.000    0.000    0.000 function_base.py:5011(meshgrid)
       11    0.000    0.000    0.000    0.000 textwrap.py:473(indent)
        1    0.000    0.000    0.000    0.000 axis.py:602(Axis)
       12    0.000    0.000    0.000    0.000 reduction.py:38(__init__)
      159    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 lines.py:198(Line2D)
       26    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
       16    0.000    0.000    0.000    0.000 pyparsing.py:4236(__init__)
       50    0.000    0.000    0.000    0.000 _internal.py:872(_ufunc_doc_signature_formatter)
       13    0.000    0.000    0.000    0.000 core.py:8394(getdoc)
        1    0.000    0.000    0.000    0.000 art3d.py:283(Line3DCollection)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1567(addParseAction)
      432    0.000    0.000    0.000    0.000 colors.py:226(<genexpr>)
      617    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
      947    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       20    0.000    0.000    0.000    0.000 colors.py:1080(reversed)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
      410    0.000    0.000    0.000    0.000 copyreg.py:100(__newobj__)
       12    0.000    0.000    0.000    0.000 datetime.py:461(__new__)
        1    0.000    0.000    0.000    0.000 collections.py:1922(QuadMesh)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 art3d.py:677(Poly3DCollection)
       19    0.000    0.000    0.000    0.000 enum.py:626(_find_new_)
        1    0.000    0.000    0.000    0.000 process.py:1(<module>)
       40    0.000    0.000    0.000    0.000 colors.py:1040(__init__)
        1    0.000    0.000    0.000    0.000 units.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:494(get_configdir)
      768    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 core.py:6550(__new__)
        1    0.000    0.000    0.000    0.000 linalg.py:130(get_linalg_error_extobj)
      102    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       23    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:421(spec_from_loader)
       17    0.000    0.000    0.000    0.000 contextlib.py:252(contextmanager)
      297    0.000    0.000    0.000    0.000 sre_compile.py:81(_combine_flags)
        1    0.000    0.000    0.000    0.000 __init__.py:716(copy)
      782    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x7f735381cd30}
        2    0.000    0.000    0.000    0.000 linalg.py:153(_realType)
        1    0.000    0.000    0.000    0.000 __init__.py:717(<dictcomp>)
      595    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        1    0.000    0.000    0.000    0.000 mathtext.py:35(__getattr__)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
        3    0.000    0.000    0.000    0.000 deprecation.py:459(<listcomp>)
        4    0.000    0.000    0.000    0.000 context.py:41(cpu_count)
        1    0.000    0.000    0.000    0.000 legend.py:284(Legend)
      342    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
     12/2    0.000    0.000    0.000    0.000 pyparsing.py:2270(makeOptionalList)
       46    0.000    0.000    0.000    0.000 enum.py:590(_find_data_type)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
     1706    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
      472    0.000    0.000    0.000    0.000 typing.py:1031(__eq__)
      107    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       32    0.000    0.000    0.000    0.000 process.py:193(name)
       54    0.000    0.000    0.000    0.000 pyparsing.py:3370(__str__)
        1    0.000    0.000    0.000    0.000 mathtext.py:37(<dictcomp>)
       26    0.000    0.000    0.000    0.000 process.py:128(terminate)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
      145    0.000    0.000    0.000    0.000 inspect.py:850(getmodule)
       24    0.000    0.000    0.000    0.000 weakref.py:165(__setitem__)
        1    0.000    0.000    0.000    0.000 patches.py:3090(ArrowStyle)
     1155    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
    34/26    0.000    0.000    0.000    0.000 pyparsing.py:4086(__str__)
        3    0.000    0.000    0.000    0.000 __init__.py:36(__deprecate_private_class)
     1843    0.000    0.000    0.000    0.000 __init__.py:763(<lambda>)
       64    0.000    0.000    0.000    0.000 process.py:189(name)
        2    0.000    0.000    0.000    0.000 dataclasses.py:588(_repr_fn)
        3    0.000    0.000    0.000    0.000 pathlib.py:995(home)
      166    0.000    0.000    0.000    0.000 colors.py:565(__init__)
      304    0.000    0.000    0.000    0.000 rcsetup.py:790(_convert_validator_spec)
       96    0.000    0.000    0.000    0.000 sre_parse.py:296(_class_escape)
        1    0.000    0.000    0.000    0.000 TiffTags.py:381(_populate)
       24    0.000    0.000    0.000    0.000 random.py:519(<listcomp>)
        5    0.000    0.000    0.000    0.000 backend_bases.py:1575(_check_savefig_extra_args)
        4    0.000    0.000    0.000    0.000 typing.py:1138(__getitem__)
       32    0.000    0.000    0.000    0.000 process.py:224(exitcode)
       25    0.000    0.000    0.000    0.000 pyparsing.py:4841(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1351(ParserElement)
        1    0.000    0.000    0.000    0.000 extras.py:213(_fromnxfunction)
      297    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1065(get_filename)
      181    0.000    0.000    0.000    0.000 enum.py:12(_is_descriptor)
       32    0.000    0.000    0.000    0.000 colors.py:369(<setcomp>)
      146    0.000    0.000    0.000    0.000 textwrap.py:485(prefixed_lines)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6763(pyparsing_unicode)
      245    0.000    0.000    0.000    0.000 enum.py:22(_is_dunder)
        2    0.000    0.000    0.000    0.000 stride_tricks.py:480(broadcast_arrays)
       36    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
       12    0.000    0.000    0.000    0.000 connection.py:365(_send)
       28    0.000    0.000    0.000    0.000 pathlib.py:745(stem)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:161(FigureCanvasTk)
        4    0.000    0.000    0.000    0.000 {built-in method posix.cpu_count}
       26    0.000    0.000    0.000    0.000 __init__.py:1435(__init__)
      121    0.000    0.000    0.000    0.000 pyparsing.py:1628(preParse)
       36    0.000    0.000    0.000    0.000 colors.py:272(<genexpr>)
       36    0.000    0.000    0.000    0.000 sre_parse.py:268(getuntil)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:27(Collection)
        1    0.000    0.000    0.000    0.000 _mathtext.py:72(Fonts)
        1    0.000    0.000    0.000    0.000 _color_data.py:989(<dictcomp>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:68(RendererAgg)
        2    0.000    0.000    0.000    0.000 __init__.py:512(_get_data_path)
      246    0.000    0.000    0.000    0.000 enum.py:33(_is_sunder)
        1    0.000    0.000    0.000    0.000 expat.py:1(<module>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:624(_cmp_fn)
        1    0.000    0.000    0.000    0.000 tritools.py:1(<module>)
        8    0.000    0.000    0.000    0.000 threading.py:1169(is_alive)
       18    0.000    0.000    0.000    0.000 core.py:997(__init__)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:581(_ReducedHCT_Element)
       35    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1780(set)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
       16    0.000    0.000    0.000    0.000 cycler.py:135(__init__)
       25    0.000    0.000    0.000    0.000 __init__.py:1366(_fixupParents)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
       26    0.000    0.000    0.000    0.000 popen_fork.py:56(terminate)
      297    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
        9    0.000    0.000    0.000    0.000 fromnumeric.py:1980(shape)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
       64    0.000    0.000    0.000    0.000 process.py:94(<genexpr>)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1777(get)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
       61    0.000    0.000    0.000    0.000 deprecation.py:159(_deprecated_property)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
      458    0.000    0.000    0.000    0.000 sre_compile.py:477(_get_iscased)
        6    0.000    0.000    0.000    0.000 enum.py:980(__or__)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typing.py:2338(__new__)
      174    0.000    0.000    0.000    0.000 multiarray.py:153(concatenate)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       12    0.000    0.000    0.000    0.000 {built-in method posix.write}
       30    0.000    0.000    0.000    0.000 locale.py:657(getpreferredencoding)
      317    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
       90    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        4    0.000    0.000    0.000    0.000 pool.py:747(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:5329(delimitedList)
        5    0.000    0.000    0.000    0.000 __init__.py:193(caching_module_getattr)
        1    0.000    0.000    0.000    0.000 mathtext.py:298(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 colorbar.py:197(__getattr__)
        2    0.000    0.000    0.000    0.000 linalg.py:135(_makearray)
       63    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:513(get_cachedir)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7f7354b2d3f0}
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
      132    0.000    0.000    0.000    0.000 rcsetup.py:66(__call__)
        1    0.000    0.000    0.000    0.000 __init__.py:262(_reset_cache)
       32    0.000    0.000    0.000    0.000 util.py:461(close_fds)
        1    0.000    0.000    0.000    0.000 synchronize.py:1(<module>)
       47    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
        1    0.000    0.000    0.000    0.000 mathtext.py:190(MathtextBackendPs)
        1    0.000    0.000    0.000    0.000 gridspec.py:539(SubplotSpec)
       13    0.000    0.000    0.000    0.000 threading.py:1301(_make_invoke_excepthook)
       31    0.000    0.000    0.000    0.000 inspect.py:1990(_signature_is_builtin)
       40    0.000    0.000    0.000    0.000 deprecation.py:352(<genexpr>)
        1    0.000    0.000    0.000    0.000 art3d.py:359(PathPatch3D)
      136    0.000    0.000    0.000    0.000 process.py:99(_check_closed)
       20    0.000    0.000    0.000    0.000 threading.py:1102(_wait_for_tstate_lock)
        2    0.000    0.000    0.000    0.000 _common.py:1(<module>)
        2    0.000    0.000    0.000    0.000 stride_tricks.py:546(<listcomp>)
       12    0.000    0.000    0.000    0.000 rcsetup.py:339(_validate_cmap)
        1    0.000    0.000    0.000    0.000 __init__.py:4606(<listcomp>)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
       86    0.000    0.000    0.000    0.000 pyparsing.py:4091(<genexpr>)
       24    0.000    0.000    0.000    0.000 tempfile.py:281(rng)
       28    0.000    0.000    0.000    0.000 pathlib.py:966(_make_child_relpath)
        7    0.000    0.000    0.000    0.000 weakref.py:105(__init__)
       36    0.000    0.000    0.000    0.000 __init__.py:218(__getattr__)
        4    0.000    0.000    0.000    0.000 stride_tricks.py:340(_broadcast_to)
       26    0.000    0.000    0.000    0.000 popen_fork.py:46(_send_signal)
       23    0.000    0.000    0.000    0.000 rcsetup.py:276(validate_color_or_auto)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:65(_DTypeDictBase)
        5    0.000    0.000    0.000    0.000 pyparsing.py:1490(_setResultsName)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
      786    0.000    0.000    0.000    0.000 inspect.py:2684(default)
       47    0.000    0.000    0.000    0.000 pyparsing.py:2896(parseImpl)
       24    0.000    0.000    0.000    0.000 weakref.py:106(remove)
        1    0.000    0.000    0.000    0.000 art3d.py:504(Path3DCollection)
        1    0.000    0.000    0.000    0.000 core.py:226(reload_library)
        1    0.000    0.000    0.000    0.000 pyplot.py:2058(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:2808(__new__)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tritools.py:11(TriAnalyzer)
      144    0.000    0.000    0.000    0.000 pyparsing.py:2599(__hash__)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:138(_family)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1653(FigureCanvasBase)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
       31    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
        4    0.000    0.000    0.000    0.000 {method 'put' of '_queue.SimpleQueue' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:443(_get_xdg_config_dir)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      307    0.000    0.000    0.000    0.000 __init__.py:692(__iter__)
        3    0.000    0.000    0.000    0.000 __init__.py:43(private_class)
        1    0.000    0.000    0.000    0.000 patches.py:1225(Arrow)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        3    0.000    0.000    0.000    0.000 pathlib.py:1432(expanduser)
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:129(CallbackRegistry)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2717(FigureManagerBase)
        8    0.000    0.000    0.000    0.000 typing.py:801(__init__)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
      217    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       28    0.000    0.000    0.000    0.000 rcsetup.py:52(__init__)
      116    0.000    0.000    0.000    0.000 pyparsing.py:2545(__str__)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:1(<module>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2176(__radd__)
        1    0.000    0.000    0.000    0.000 widgets.py:3257(LassoSelector)
        1    0.000    0.000    0.000    0.000 popen_fork.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dates.py:1648(MicrosecondLocator)
        1    0.000    0.000    0.000    0.000 core.py:185(update_user_library)
       43    0.000    0.000    0.000    0.000 pathlib.py:608(_format_parsed_parts)
        7    0.000    0.000    0.000    0.000 pathlib.py:1092(stat)
        3    0.000    0.000    0.000    0.000 enum.py:937(_missing_)
       31    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
       99    0.000    0.000    0.000    0.000 util.py:48(debug)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2414(__call__)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
       93    0.000    0.000    0.000    0.000 inspect.py:1872(_signature_get_user_defined_method)
       36    0.000    0.000    0.000    0.000 threading.py:1430(current_thread)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
        3    0.000    0.000    0.000    0.000 enum.py:947(_create_pseudo_member_)
        1    0.000    0.000    0.000    0.000 _parser.py:569(__init__)
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
        6    0.000    0.000    0.000    0.000 pathlib.py:1300(is_dir)
        8    0.000    0.000    0.000    0.000 pathlib.py:853(__truediv__)
      187    0.000    0.000    0.000    0.000 typing.py:1242(__eq__)
        1    0.000    0.000    0.000    0.000 messagebox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cm.py:334(ScalarMappable)
        1    0.000    0.000    0.000    0.000 _parser.py:294(__init__)
       11    0.000    0.000    0.000    0.000 dataclasses.py:723(_get_field)
        1    0.000    0.000    0.000    0.000 contour.py:76(ContourLabeler)
        1    0.000    0.000    0.000    0.000 art3d.py:332(Patch3D)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
      782    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       20    0.000    0.000    0.000    0.000 os.py:674(__getitem__)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
      212    0.000    0.000    0.000    0.000 transforms.py:1337(<genexpr>)
        1    0.000    0.000    0.000    0.000 art3d.py:408(Patch3DCollection)
       81    0.000    0.000    0.000    0.000 __init__.py:25(decorator)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
        1    0.000    0.000    0.000    0.000 os.py:44(_get_exports_list)
       26    0.000    0.000    0.000    0.000 {built-in method posix.kill}
      440    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 axis.py:35(Tick)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
       81    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       10    0.000    0.000    0.000    0.000 pyparsing.py:4672(__init__)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:65(check_isinstance)
       51    0.000    0.000    0.000    0.000 rcsetup.py:360(validate_fontsize)
      254    0.000    0.000    0.000    0.000 pyparsing.py:3882(<genexpr>)
        1    0.000    0.000    0.000    0.000 spines.py:14(Spine)
       37    0.000    0.000    0.000    0.000 rcsetup.py:438(_validate_linestyle)
        1    0.000    0.000    0.000    0.000 tight_layout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:1563(datetime)
        1    0.000    0.000    0.000    0.000 Image.py:481(Image)
        1    0.000    0.000    0.000    0.000 text.py:91(Text)
       12    0.000    0.000    0.000    0.000 synchronize.py:94(__enter__)
       32    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
      352    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(has_location)
        1    0.000    0.000    0.000    0.000 geo.py:414(LambertAxes)
      139    0.000    0.000    0.000    0.000 pyparsing.py:2587(__eq__)
        1    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:524(get_data_path)
      114    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1277(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 win.py:1(<module>)
        1    0.000    0.000    0.000    0.000 colors.py:77(<dictcomp>)
      480    0.000    0.000    0.000    0.000 typing.py:560(<genexpr>)
      141    0.000    0.000    0.000    0.000 cycler.py:239(__iter__)
        1    0.000    0.000    0.000    0.000 _distributor_init.py:1(<module>)
       21    0.000    0.000    0.000    0.000 typing.py:1234(<genexpr>)
        1    0.000    0.000    0.000    0.000 ImageFile.py:1(<module>)
        4    0.000    0.000    0.000    0.000 typing.py:1549(__init_subclass__)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:106(NpzFile)
       28    0.000    0.000    0.000    0.000 rcsetup.py:64(<dictcomp>)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
        2    0.000    0.000    0.000    0.000 core.py:2978(__array_finalize__)
        1    0.000    0.000    0.000    0.000 units.py:108(ConversionInterface)
       20    0.000    0.000    0.000    0.000 pyparsing.py:1860(resetCache)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
       21    0.000    0.000    0.000    0.000 pyparsing.py:3225(__str__)
        1    0.000    0.000    0.000    0.000 _mathtext.py:763(StandardPsFonts)
        3    0.000    0.000    0.000    0.000 enum.py:1026(_decompose)
        1    0.000    0.000    0.000    0.000 tokenize.py:390(open)
        1    0.000    0.000    0.000    0.000 __init__.py:3562(Text)
        1    0.000    0.000    0.000    0.000 core.py:2589(MaskedIterator)
       61    0.000    0.000    0.000    0.000 deprecation.py:181(finalize)
      297    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:874(create_module)
      179    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       19    0.000    0.000    0.000    0.000 path.py:191(_update_values)
       58    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        4    0.000    0.000    0.000    0.000 shape_base.py:215(_vhstack_dispatcher)
       36    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
        3    0.000    0.000    0.000    0.000 patches.py:2177(<listcomp>)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
        2    0.000    0.000    0.000    0.000 pathlib.py:1170(mkdir)
       19    0.000    0.000    0.000    0.000 __init__.py:132(check_shape)
        8    0.000    0.000    0.000    0.000 pathlib.py:615(_make_child)
        1    0.000    0.000    0.000    0.000 hermite.py:1658(Hermite)
        1    0.000    0.000    0.000    0.000 patches.py:2654(ConnectionStyle)
       19    0.000    0.000    0.000    0.000 __init__.py:1290(_to_unmasked_float_array)
      228    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 font.py:1(<module>)
        8    0.000    0.000    0.000    0.000 __init__.py:1455(debug)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1577(addCondition)
        1    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.000    0.000 threading.py:1064(join)
       13    0.000    0.000    0.000    0.000 core.py:8406(_replace_return_type)
       19    0.000    0.000    0.000    0.000 enum.py:569(_check_for_existing_members)
        1    0.000    0.000    0.000    0.000 patches.py:2236(_Base)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
       16    0.000    0.000    0.000    0.000 pyparsing.py:4278(__str__)
        2    0.000    0.000    0.000    0.000 pathlib.py:398(select_from)
        1    0.000    0.000    0.000    0.000 backend_tools.py:28(Cursors)
        1    0.000    0.000    0.000    0.000 transforms.py:686(Bbox)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
       76    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
       44    0.000    0.000    0.000    0.000 _weakrefset.py:39(_remove)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:180(TickHelper)
        3    0.000    0.000    0.000    0.000 backend_bases.py:3548(export)
       93    0.000    0.000    0.000    0.000 pyparsing.py:304(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:1194(__getitem__)
        1    0.000    0.000    0.000    0.000 geo.py:344(MollweideAxes)
        1    0.000    0.000    0.000    0.000 pyparsing.py:288(conditionAsParseAction)
        1    0.000    0.000    0.000    0.000 core.py:29(__getattr__)
        1    0.000    0.000    0.000    0.000 _cm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _shape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:299(HammerAxes)
       24    0.000    0.000    0.000    0.000 connection.py:130(__del__)
       37    0.000    0.000    0.000    0.000 pathlib.py:600(_from_parsed_parts)
       42    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
        1    0.000    0.000    0.000    0.000 patches.py:1843(Arc)
        3    0.000    0.000    0.000    0.000 deprecation.py:442(<listcomp>)
      212    0.000    0.000    0.000    0.000 transforms.py:1343(<genexpr>)
       24    0.000    0.000    0.000    0.000 connection.py:117(__init__)
        1    0.000    0.000    0.000    0.000 rrule.py:1307(rruleset)
       57    0.000    0.000    0.000    0.000 types.py:176(__get__)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4775(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:1093(TextBox)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1995(Chebyshev)
      102    0.000    0.000    0.000    0.000 typing.py:1053(<genexpr>)
        1    0.000    0.000    0.000    0.000 patches.py:1479(Ellipse)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
       34    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
       16    0.000    0.000    0.000    0.000 cycler.py:52(_process_keys)
        1    0.000    0.000    0.000    0.000 __init__.py:453(_get_xdg_cache_dir)
      234    0.000    0.000    0.000    0.000 typing.py:1278(__eq__)
