x,y,z,tau1_x,tau1_y,tau1_z,tau2_x,tau2_y,tau2_z,normal_x,normal_y,normal_z
-1.3400845932100254,-0.66804252883596,-3.1037293190544704,0.9994986133494358,0.0,0.03166262643172634,-0.0003660678974560605,0.9999331634639314,0.01155571716983198,-0.0316605102114528,-0.011561513958591127,0.999431810324314
-1.3457716688528893,-0.6101327049306268,-3.103265344704215,0.9995547562943564,0.0,0.029837713875726708,-0.00031324090201239506,0.9999448928675645,0.010493479318706625,-0.02983606960487659,-0.010498153555498092,0.9994996736980248
-1.3520283866802152,-0.5521362384225973,-3.102866870798349,0.999612666888063,0.0,0.027830131098045597,-0.0002633450786694097,0.9999552287071417,0.009458923332885843,-0.02782888510709592,-0.009462588506739136,0.9995679129366088
-1.358796192170556,-0.4940531545728889,-3.1025275217003525,0.9996707624261274,0.0,0.025658658389812926,-0.00021693909971893873,0.999964257449177,0.008452027067096017,-0.02565774128391138,-0.008454810708461222,0.9996350316430951
-1.3660164672414734,-0.4358834584320166,-3.102241150955456,0.9997275361776559,0.0,0.02334209519631527,-0.00017447792594602326,0.99997206315366,0.0074727819228044496,-0.02334144309178852,-0.007474818540435308,0.9996996069430959
-1.3736305250481102,-0.37762713664086445,-3.102001932444522,0.9997815865690852,0.0,0.02089926212580042,-0.00013631786755579774,0.9999787275121182,0.006521191661326664,-0.02089881754650011,-0.00652261628832874,0.9997603187274005
-1.3815796085049987,-0.3192841597020859,-3.1018044406897043,0.9998316428957287,0.0,0.018349001728386903,-0.00010272162762824238,0.9999843298805036,0.005597270916029163,-0.01834871419733718,-0.005598213415028811,0.9998159754144081
-1.3898048923494315,-0.26085448460080035,-3.1016437202320675,0.9998765875366372,0.0,0.015710178104958967,-7.386334602231027e-05,0.9999889473061171,0.004701043480946477,-0.01571000446516953,-0.004701623719911558,0.9998655362067945
-1.3982474884456975,-0.20233805766130095,-3.10151534399452,0.9999154746455566,0.0,0.013001675444003043,-4.9833659240861555e-05,0.9999926545481819,0.0038325404481723614,-0.013001579940822516,-0.0038328644223961984,0.9999081298146155
-1.4068484539272472,-0.14373481753446604,-3.1014154605434423,0.9999475452902638,0.0,0.010242395617051816,-3.06447888634531e-05,0.999995524092013,0.0029917982614275068,-0.010242349773031467,-0.002991955203569255,0.9999430696170593
-1.415548801688822,-0.08504469821860865,-3.101340830168798,0.9999722390141961,0.0,0.007451254990627316,-1.6235667936973593e-05,0.9999976261570194,0.002178856748191843,-0.007451237302517961,-0.0021789172370823297,0.9999698652371158
-1.4242895126730706,-0.026267632024658205,-3.1012888497144755,0.999989201797776,0.0,0.004647180634195962,-6.477111352484193e-06,0.9999990286990027,0.0013937571876731266,-0.004647176120384777,-0.0013937722379076057,0.999988230507267
-1.4330115493466073,0.0325964475950979,-3.1012575661070194,0.9999982904018179,0.0,0.001849106119548812,-1.1770328844462241e-06,0.9999997974074041,0.0006365404666337614,-0.0018491057449336033,-0.0006365415548640463,0.9999980878095683
-1.4416558697290627,0.0915476034269831,-3.1012456785506264,0.9999995730815245,0.0,-0.0009240328828953856,-8.570836503017018e-08,0.9999999956982856,-9.275463030181916e-05,0.0009240328789204599,9.275466990050143e-05,0.9999995687798119
-1.4501634413256994,0.1505858921482059,-3.101252529377752,0.9999933266663241,0.0,-0.0036533030011700793,-2.901081534821724e-06,0.9999996847039317,-0.0007940929547884392,0.003653301849298007,0.00079409825407106,0.99999301137236
-1.4584752543196875,0.2097113623061831,-3.1012780835666196,0.9999800300077593,0.0,-0.006319777344255762,-9.274106558506642e-06,0.9999989232600025,-0.0014674443179711037,0.006319770539498721,0.0014674736234079767,0.9999789532892643
-1.4665323334041396,0.2689240526706816,-3.101322896957744,0.999960353804287,0.0,-0.00890453926967462,-1.8814119108636084e-05,0.999997767891197,-0.0021127845731961368,0.00890451939377413,0.002112868340387876,0.9999581217839786
-1.4742757476764063,0.328223990995465,-3.101388073219905,0.9999351468177606,0.0,-0.01138868554941449,-3.109422637217299e-05,0.9999962727963576,-0.002730096434547882,0.011388643101464228,0.002730273501472836,0.9999314198558392
-1.481646618077688,0.38761119321700876,-3.1014752096305207,0.9999054185010864,0.0,-0.013753328766785434,-4.5656705373607354e-05,0.9999944898339083,-0.0033193700134784166,0.013753252983659618,0.003319683994166505,0.9998999088561547
-1.4885861219394414,0.44708566310870945,-3.101586331744907,0.9998723180597259,0.0,-0.015979598801924046,-6.201839866567824e-05,0.999992468508436,-0.003880603061745046,0.01597947845171047,0.0038810986079457033,0.9998647875297972
-1.4950354942940336,0.5066473923999242,-3.101723817032586,0.9998371099710348,0.0,-0.018048643294408126,-7.967609672512428e-05,0.9999902559591289,-0.004413800914781352,0.018048467427690198,0.0044145199960713795,0.9998273675173709
-1.5009360257202455,0.5662963613601896,-3.101890307555893,0.9998011459846827,0.0,-0.01994162700771811,-9.811189729801802e-05,0.9999878969506752,-0.0049189761354640075,0.019941385653222822,0.0049199544881691586,0.9997890453420981
-1.506229056624252,0.6260325398400847,-3.1020886117564377,0.9997658336244766,0.0,-0.02163973006197933,-0.00011679853344000642,0.9999854338670804,-0.005396147863966633,0.021639414854794904,0.005397411756314817,0.9997512709024554
-1.5108559680033644,0.685855888751506,-3.1023215953984513,0.9997326012068314,0.0,-0.02312414504846693,-0.00013520466404627377,0.9999829067087282,-0.0058453408849914795,0.023123749780720206,0.00584690434015581,0.9997155124862851
-1.5147581689029335,0.7457663619615605,-3.1025920616952183,0.9997028593840411,0.0,-0.02437607309170017,-0.00015280012320243653,0.999980353092857,-0.006266584429126985,0.024375594177255627,0.006268447039341359,0.9996832183147922
-1.5178770809564341,0.8057639085659095,-3.1029026206166943,0.9996779592117044,0.0,-0.025376718982601357,-0.00016906112763331128,0.9999778082574624,-0.006659910730397083,0.025376155828987248,0.006662056184222319,0.9996557746158131
-1.5201541205949938,0.8658484754991693,-3.1032555473443684,0.9996591467296283,0.0,-0.026107285569192673,-0.00018347544478899272,0.9999753050684932,-0.007025353367262196,0.02610664085156372,0.00702774879842349,0.9996344602154698
-1.52153067972588,0.9260200104318299,-3.1036526298056817,0.9996475140349226,0.0,-0.02654896765976331,-0.00019554752758013641,0.9999728740300482,-0.007362945419434119,0.026548247493264322,0.007365541669497809,0.9996203976264946
-1.5219481059102105,0.9862784648950991,-3.10409500518737,0.9996439468156488,0.0,-0.026682945767519423,-0.00020480362533592032,0.999970543297141,-0.007672717477924311,0.026682159775914538,0.007675450346461498,0.9996145006009425
-1.521347683319061,1.0466237975669823,-3.1045829852984785,0.9996490683044019,0.0,-0.026490380105641018,-0.00021079688407378056,0.9999683386904645,-0.007954695550818208,0.026489541385516773,0.007957488085604791,0.9996174181058233
-1.5196706160149998,1.1070559776447082,-3.105115870633452,0.9996631796048656,0.0,-0.025952405327647383,-0.00021311245248951258,0.9999662837124699,-0.008208898912429608,0.02595153030888726,0.008211664768601683,0.9996294746736688
-1.5168580153935582,1.1675749882202213,-3.105691752978712,0.9996861963422878,0.0,-0.025050126600251136,-0.00021137261303299888,0.9999643995639583,-0.008435337948821805,0.025049234804821265,0.00843798581963573,0.9996506070777932
-1.5128508939269385,1.228180829566764,-3.1063073064182,0.9997175815928351,0.0,-0.023764617694652098,-0.00020524195984322866,0.9999627051603053,-0.008634012058271832,0.023763731397044765,0.008636451151049466,0.9996802972858895
-1.5075901676805887,1.2888735222354626,-3.106957566631346,0.9997562750590616,0.0,-0.02207692188757409,-0.0001944326469695136,0.999961217146369,-0.00880490767118778,0.022076065681543897,0.008807054169945188,0.9997175016577792
-1.501016670421931,1.3496531098512328,-3.1076356984486226,0.9998006184818099,0.0,-0.019968056575192173,-0.00017870973097226258,0.999959949909084,-0.008947996460344887,0.019967256852710922,0.008949780881244459,0.999760576376142
-1.493071182508337,1.4105196614871658,-3.108332751744247,0.9998482773155769,0.0,-0.01741902262106694,-0.00015789663141649006,0.9999589155867321,-0.00906323381914526,0.017418306970742852,0.0090646091259751,0.9998071991357466
-1.4836944781260664,1.471473273485759,-3.1090374059127117,0.9998961587479772,0.0,-0.014410819582531039,-0.00013188073065301475,0.9999581240738936,-0.009150557692962642,0.014410216116115069,0.009151507997010951,0.9998542871703194
-1.2905326339789027,-1.4056551769754444,-3.1164906699757093,0.9996099177076084,0.0,0.027928702450849625,-0.0008452974489039843,0.9995418717263674,0.030254456497733145,-0.02791590752261102,-0.030266262830920355,0.999151968141703
-1.284299534308442,-1.3501671659213348,-3.114680772966838,0.9995520687903714,0.0,0.029927608940387554,-0.0008507214179967711,0.9995959003676603,0.02841324059722692,-0.02991551520461793,-0.02842597347791175,0.9991481501668686
-1.2792560344799422,-1.2945362044012407,-3.1129931582129133,0.9995023426870762,0.0,0.031544682008960996,-0.0008400835650125806,0.9996453175507362,0.02661828992425597,-0.031533493663884804,-0.02663154330653691,0.9991478367481268
-1.2753495065132778,-1.238762231337378,-3.1114298434997854,0.9994620375936628,0.0,0.03279688108835603,-0.0008160845268222175,0.9996903704215448,0.02486960579663091,-0.03278672620388999,-0.02488299191083613,0.9991525745842806
-1.2725273813543974,-1.1828452518168167,-3.10999128206621,0.9994319554898379,0.0,0.03370113270735613,-0.0007812029616196945,0.9997313003368629,0.023167150206663635,-0.03369207722435032,-0.023180317658853557,0.9991634084600691
-1.270737161096688,-1.126785317878116,-3.108676549734923,0.9994124626130005,0.0,0.03427432820373782,-0.0007377036352677984,0.9997683425582874,0.021510857993159715,-0.03426638830054972,-0.021523503856374557,0.9991809412786958
-1.2699264222157038,-1.070582512364337,-3.107483522964802,0.9994035468815289,0.0,0.034533324204594526,-0.0006876456445013065,0.9998017260391474,0.01990064703996282,-0.034526477145623076,-0.019912523926955687,0.9992053911817986
-1.2700428119077034,-1.01423693556323,-3.1064090478058257,0.9994048722891231,0.0,0.03449494520594791,-0.0006328906845207191,0.9998316732859809,0.018336426683969377,-0.034489138785171146,-0.01834734569781519,0.9992366457509964
-1.2710340393726312,-0.9577486943658614,-3.1054490997953894,0.999415830306478,0.0,0.03417598766405094,-0.0005751112947950145,0.9998584002786338,0.016818104508236,-0.03417114835372029,-0.01682793487779617,0.9992743133033775
-1.2728478636461373,-0.9011178936865549,-3.1045989348678584,0.9994355883338496,0.0,0.03359322508739198,-0.0005157990386574972,0.9998821164352863,0.015345591687657499,-0.03358926499826844,-0.01535425780989048,0.9993177713039949
-1.2754320793632137,-0.8443446298992358,-3.1038532313642073,0.9994631352498033,0.0,0.032763413690172785,-0.00045627258999629235,0.9999030246107549,0.0139188070461359,-0.03276023644537718,-0.013926283576889577,0.9993662119232264
-1.2787345016280234,-0.7874289860577564,-3.103206223229731,0.9994973240989788,0.0,0.031703298235054064,-0.000397685714463662,0.999921321118269,0.012537679975496178,-0.031700803855001757,-0.012543985534727246,0.9994186847672258
-1.282702950970169,-0.7303710286802141,-3.1026518244789703,0.9995369119563617,0.0,0.03042961775540661,-0.0003410351435844896,0.9999371957666053,0.011202152357844504,-0.030427706646590995,-0.01120734234408501,0.9994741368068568
-1.2872852391865965,-0.673170805889556,-3.1021837449915908,0.9995805969983467,0.0,0.028959110905359083,-0.0002871683483338057,0.9999508319059626,0.009912179624734764,-0.028957687041070847,-0.00991633856689513,0.9995314495255554
-1.2924291567001378,-0.6158283467147564,-3.101795597683701,0.9996270528026966,0.0,0.027308520739778134,-0.00023679122454682447,0.9999624064772972,0.008667731078472424,-0.027307494116283717,-0.00867096489052626,0.9995894733003925
-1.298082461909929,-0.5583436613685514,-3.10148099707838,0.9996749598910861,0.0,0.025494598776120116,-0.00019047570626517463,0.9999720900610268,0.007468789593159574,-0.025493887223424133,-0.007471218038684589,0.9996470590239628
-1.304192872865304,-0.5007167423291246,-3.10123364927883,0.9997230345198297,0.0,0.023534108235988994,-0.00014866732512554094,0.9999800469220513,0.0063153508056518915,-0.02353363865809291,-0.00631710042440422,0.9997030869681948
-1.3107080614629978,-0.44294756606428654,-3.1010474333290894,0.9997700547171112,0.0,0.02144382640631725,-0.00011169273445293895,0.9999864350489432,0.005207421899415394,-0.02144353552186158,-0.005208619596922068,0.999756492885251
-1.3175756502474836,-0.38503609524765664,-3.1009164739316297,0.9998148835588689,0.0,0.01924054609841468,-7.976721609898763e-05,0.9999914061859482,0.004145020077283339,-0.019240380748739256,-0.00414578753071671,0.9998062913356736
-1.324743211785968,-0.32698228132717677,-3.10083520547931,0.9998564896706854,0.0,0.016941076217725295,-5.300218651377567e-05,0.9999951058570925,0.003128170812258487,-0.016940993305677277,-0.003128619801516503,0.9998515962301378
-1.332158270493048,-0.2687860673170669,-3.10079842735137,0.9998939649397058,0.0,0.014562241487980052,-3.141271628701976e-05,0.9999976733822566,0.00215690595872072,-0.014562207607210623,-0.0021571346906277033,0.9998916385686655
-1.3397683066954098,-0.21044739069508683,-3.100801350419602,0.999926539418809,0.0,0.012120881400498624,-1.4925074650897758e-05,0.9999992418855241,0.001231261799626688,-0.012120872211482973,-0.0012313522554790262,0.9999257813600246
-1.3475207626544097,-0.15196618629779884,-3.1008396347115363,0.999953593404921,0.0,0.009633848482617767,-3.3843073963233354e-06,0.9999999382964714,0.0003512770984769328,-0.00963384788817532,-0.00035129340080753806,0.9999535317042558
-1.3553630502041007,-0.0933423891174423,-3.100909418181959,0.9999746666744137,0.0,0.0071180059985388915,3.4381465077541443e-06,0.999999883345341,-0.00048300878206269823,-0.007118005168190328,0.0004830210185914272,0.99997455002271
-1.363242559614514,-0.034575936915066476,-3.101007336551933,0.9999894648607606,0.0,0.004590225211223079,5.836797428087434e-06,0.9999991915532231,-0.00127155763999183,-0.004590221500270301,0.0012715710361697486,0.9999886564225007
-1.371106669254899,0.024333227424247775,-3.101130534185066,0.9999978629628358,0.0,0.002067382345251327,4.164407499136579e-06,0.9999979712184898,-0.002014334024477088,-0.0020673781509842506,0.0020143383291929585,0.9999958341856612
