construction time 7.632368087768555
solution time 30.442911386489868
         2971872 function calls (2945852 primitive calls) in 41.278 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       19    0.000    0.000    0.000    0.000 __init__.py:132(check_shape)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
        1    0.000    0.000    0.000    0.000 representer.py:1(<module>)
      121    0.000    0.000    0.000    0.000 pyparsing.py:1628(preParse)
       24    0.000    0.000    0.000    0.000 linecache.py:52(checkcache)
        1    0.000    0.000    0.000    0.000 executionengine.py:35(check_jit_execution)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7fdb168a0160}
        8    0.000    0.000    0.000    0.000 enum.py:980(__or__)
     1440    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       26    0.000    0.000    0.000    0.000 typing.py:1143(<genexpr>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:451(ToolViewsPositions)
        1    0.000    0.000    0.000    0.000 collections.py:27(Collection)
      114    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
        1    0.000    0.000    0.000    0.000 art3d.py:504(Path3DCollection)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
        5    0.000    0.000    0.000    0.000 backend_bases.py:1575(_check_savefig_extra_args)
        1    0.000    0.000    0.000    0.000 values.py:84(_ConstOpMixin)
       24    0.000    0.000    0.000    0.000 dviread.py:159(decorate)
       25    0.000    0.000    0.000    0.000 pyparsing.py:4841(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:602(Axis)
        1    0.000    0.000    0.000    0.000 _color_data.py:989(<dictcomp>)
        5    0.000    0.000    0.000    0.000 __init__.py:193(caching_module_getattr)
        1    0.000    0.000    0.000    0.000 legend.py:284(Legend)
        1    0.000    0.000    0.000    0.000 text.py:91(Text)
        1    0.000    0.000    0.000    0.000 art3d.py:283(Line3DCollection)
       19    0.000    0.000    0.000    0.000 __init__.py:1290(_to_unmasked_float_array)
      145    0.000    0.000    0.000    0.000 inspect.py:850(getmodule)
        1    0.000    0.000    0.000    0.000 base64.py:1(<module>)
        2    0.000    0.000    0.000    0.000 iterators.py:1(<module>)
      147    0.000    0.000    0.000    0.000 deprecation.py:104(deprecated)
        2    0.000    0.000    0.000    0.000 pathlib.py:1170(mkdir)
        1    0.000    0.000    0.000    0.000 init_utils.py:1(<module>)
       28    0.000    0.000    0.000    0.000 pathlib.py:745(stem)
      438    0.000    0.000    0.000    0.000 {built-in method sys.intern}
      125    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       61    0.000    0.000    0.000    0.000 deprecation.py:181(finalize)
       42    0.000    0.000    0.000    0.000 pyparsing.py:946(copy)
      304    0.000    0.000    0.000    0.000 rcsetup.py:790(_convert_validator_spec)
        4    0.000    0.000    0.000    0.000 npydecl.py:402(_numpy_redirect)
        1    0.000    0.000    0.000    0.000 old_builtins.py:362(BitwiseInvert)
       18    0.000    0.000    0.000    0.000 builder.py:30(wrap)
        1    0.000    0.000    0.000    0.000 ImageFile.py:1(<module>)
      342    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
       20    0.000    0.000    0.000    0.000 typing.py:267(_remove_dups_flatten)
        2    0.000    0.000    0.000    0.000 typing.py:1194(__getitem__)
       40    0.000    0.000    0.000    0.000 deprecation.py:352(<genexpr>)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
     1165    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       38    0.000    0.000    0.000    0.000 numeric.py:1878(isscalar)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
       78    0.000    0.000    0.000    0.000 cpu_options.py:131(__init__)
        1    0.000    0.000    0.000    0.000 _mathtext.py:72(Fonts)
        1    0.000    0.000    0.000    0.000 rcsetup.py:97(<listcomp>)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1653(FigureCanvasBase)
       16    0.000    0.000    0.000    0.000 cycler.py:135(__init__)
        6    0.000    0.000    0.000    0.000 typing.py:664(__init__)
       28    0.000    0.000    0.000    0.000 old_scalars.py:32(__init__)
        1    0.000    0.000    0.000    0.000 version.py:257(Version)
        1    0.000    0.000    0.000    0.000 mathtext.py:190(MathtextBackendPs)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
      587    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(has_location)
        6    0.000    0.000    0.000    0.000 pathlib.py:1300(is_dir)
        9    0.000    0.000    0.000    0.000 __init__.py:76(CFUNCTYPE)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
      208    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       10    0.000    0.000    0.000    0.000 pool.py:157(__init__)
        1    0.000    0.000    0.000    0.000 old_builtins.py:374(UnaryOp)
       36    0.000    0.000    0.000    0.000 __init__.py:218(__getattr__)
        1    0.000    0.000    0.000    0.000 value.py:48(ValueKind)
       30    0.000    0.000    0.000    0.000 locale.py:657(getpreferredencoding)
      146    0.000    0.000    0.000    0.000 textwrap.py:485(prefixed_lines)
      795    0.000    0.000    0.000    0.000 inspect.py:2684(default)
   108/48    0.000    0.000    0.000    0.000 typing.py:1037(__hash__)
        1    0.000    0.000    0.000    0.000 npydecl.py:427(register_number_classes)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        2    0.000    0.000    0.000    0.000 ffi.py:275(__exit__)
        1    0.000    0.000    0.000    0.000 colorbar.py:197(__getattr__)
        4    0.000    0.000    0.000    0.000 ffi.py:265(close)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:28(Cursors)
        7    0.000    0.000    0.000    0.000 functools.py:884(wrapper)
        6    0.000    0.000    0.000    0.000 fromnumeric.py:51(_wrapfunc)
        3    0.000    0.000    0.000    0.000 pathlib.py:1432(expanduser)
        1    0.000    0.000    0.000    0.000 targetconfig.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
       41    0.000    0.000    0.000    0.000 threading.py:264(__enter__)
        1    0.000    0.000    0.000    0.000 gridspec.py:539(SubplotSpec)
        1    0.000    0.000    0.000    0.000 ssa.py:1(<module>)
        1    0.000    0.000    0.000    0.000 codegen.py:1072(JitEngine)
        6    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(atleast_2d)
        1    0.000    0.000    0.000    0.000 events.py:1(<module>)
       19    0.000    0.000    0.000    0.000 path.py:191(_update_values)
        1    0.000    0.000    0.000    0.000 pyplot.py:2058(<listcomp>)
        1    0.000    0.000    0.000    0.000 _polybase.py:18(ABCPolyBase)
       80    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
     1843    0.000    0.000    0.000    0.000 __init__.py:763(<lambda>)
       30    0.000    0.000    0.000    0.000 threading.py:1028(_stop)
       23    0.000    0.000    0.000    0.000 rcsetup.py:276(validate_color_or_auto)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
      244    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.000    0.000 array_exprs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:68(RendererAgg)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:161(FigureCanvasTk)
        4    0.000    0.000    0.000    0.000 codegen.py:1065(_proxy)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
       14    0.000    0.000    0.000    0.000 copyreg.py:109(_slotnames)
        1    0.000    0.000    0.000    0.000 __init__.py:453(_get_xdg_cache_dir)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
        5    0.000    0.000    0.000    0.000 old_builtins.py:162(<genexpr>)
      207    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.set_compatible}
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
        7    0.000    0.000    0.000    0.000 pathlib.py:1092(stat)
    86/43    0.000    0.000    0.000    0.000 typing.py:1247(__hash__)
        1    0.000    0.000    0.000    0.000 _mathtext.py:763(StandardPsFonts)
       36    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
       60    0.000    0.000    0.000    0.000 connection.py:360(_close)
       16    0.000    0.000    0.000    0.000 pyparsing.py:4278(__str__)
      354    0.000    0.000    0.000    0.000 __init__.py:402(<genexpr>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
        1    0.000    0.000    0.000    0.000 packer.py:1(<module>)
       16    0.000    0.000    0.000    0.000 pyparsing.py:852(__iadd__)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        3    0.000    0.000    0.000    0.000 deprecation.py:459(<listcomp>)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
      307    0.000    0.000    0.000    0.000 __init__.py:692(__iter__)
      521    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1065(get_filename)
        1    0.000    0.000    0.000    0.000 widgets.py:312(Slider)
      282    0.000    0.000    0.000    0.000 ffi.py:183(argtypes)
       21    0.000    0.000    0.000    0.000 pyparsing.py:3225(__str__)
        1    0.000    0.000    0.000    0.000 polynomial.py:1076(poly1d)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 withcontexts.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
        1    0.000    0.000    0.000    0.000 typeref.py:11(TypeKind)
       69    0.000    0.000    0.000    0.000 types.py:176(__get__)
       14    0.000    0.000    0.000    0.000 pyparsing.py:4506(__str__)
        1    0.000    0.000    0.000    0.000 initfini.py:1(<module>)
        5    0.000    0.000    0.000    0.000 pyparsing.py:1490(_setResultsName)
        1    0.000    0.000    0.000    0.000 units.py:108(ConversionInterface)
      374    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pyplot.py:893(close)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
       13    0.000    0.000    0.000    0.000 extending.py:325(__init__)
       10    0.000    0.000    0.000    0.000 pool.py:734(__enter__)
       28    0.000    0.000    0.000    0.000 pathlib.py:966(_make_child_relpath)
        1    0.000    0.000    0.000    0.000 abstract.py:407(Literal)
        7    0.000    0.000    0.000    0.000 functools.py:818(dispatch)
        1    0.000    0.000    0.000    0.000 _parser.py:569(__init__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2434(suppress)
        3    0.000    0.000    0.000    0.000 enum.py:937(_missing_)
       30    0.000    0.000    0.000    0.000 {method 'dump' of '_pickle.Pickler' objects}
       40    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       44    0.000    0.000    0.000    0.000 pathlib.py:608(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 _parser.py:294(__init__)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:78(destroy_all)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
        2    0.000    0.000    0.000    0.000 typing.py:1208(__getitem_inner__)
       12    0.000    0.000    0.000    0.000 rcsetup.py:339(_validate_cmap)
        1    0.000    0.000    0.000    0.000 core.py:226(reload_library)
        1    0.000    0.000    0.000    0.000 patches.py:684(Rectangle)
       28    0.000    0.000    0.000    0.000 rcsetup.py:52(__init__)
      410    0.000    0.000    0.000    0.000 deprecation.py:7(_deprecated)
        3    0.000    0.000    0.000    0.000 enum.py:947(_create_pseudo_member_)
      810    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 triinterpolate.py:581(_ReducedHCT_Element)
       33    0.000    0.000    0.000    0.000 _collections_abc.py:978(clear)
        1    0.000    0.000    0.000    0.000 patches.py:1843(Arc)
        1    0.000    0.000    0.000    0.000 mathtext.py:234(MathtextBackendPdf)
      496    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1500(<genexpr>)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
       61    0.000    0.000    0.000    0.000 threading.py:1183(daemon)
        1    0.000    0.000    0.000    0.000 {built-in method numba._dispatcher.typeof_init}
        1    0.000    0.000    0.000    0.000 generators.py:1(<module>)
       26    0.000    0.000    0.000    0.000 _collections_abc.py:904(__iter__)
        1    0.000    0.000    0.000    0.000 polar.py:762(PolarAxes)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2414(__call__)
       37    0.000    0.000    0.000    0.000 rcsetup.py:438(_validate_linestyle)
       11    0.000    0.000    0.000    0.000 weakref.py:105(__init__)
       42    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
      480    0.000    0.000    0.000    0.000 {built-in method math.floor}
        1    0.000    0.000    0.000    0.000 dates.py:1648(MicrosecondLocator)
        6    0.000    0.000    0.000    0.000 shape_base.py:81(atleast_2d)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:524(get_data_path)
        1    0.000    0.000    0.000    0.000 core.py:185(update_user_library)
        3    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
       33    0.000    0.000    0.000    0.000 inspect.py:1990(_signature_is_builtin)
       60    0.000    0.000    0.000    0.000 synchronize.py:90(_make_methods)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4672(__init__)
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
       72    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.000    0.000 core.py:29(__getattr__)
        1    0.000    0.000    0.000    0.000 patches.py:2654(ConnectionStyle)
       93    0.000    0.000    0.000    0.000 pyparsing.py:304(__init__)
       12    0.000    0.000    0.000    0.000 __init__.py:1862(get_aliased_and_aliases)
       98    0.000    0.000    0.000    0.000 pyparsing.py:2551(streamline)
        1    0.000    0.000    0.000    0.000 timeit.py:1(<module>)
       21    0.000    0.000    0.000    0.000 typing.py:1234(<genexpr>)
       20    0.000    0.000    0.000    0.000 dataclasses.py:825(_set_new_attribute)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
       99    0.000    0.000    0.000    0.000 inspect.py:1872(_signature_get_user_defined_method)
      521    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:874(create_module)
        1    0.000    0.000    0.000    0.000 backend_tools.py:222(SetCursorBase)
      254    0.000    0.000    0.000    0.000 pyparsing.py:3882(<genexpr>)
      160    0.000    0.000    0.000    0.000 templates.py:37(__init__)
        9    0.000    0.000    0.000    0.000 pathlib.py:853(__truediv__)
        1    0.000    0.000    0.000    0.000 {built-in method gc.collect}
       40    0.000    0.000    0.000    0.000 threading.py:276(_acquire_restore)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1780(set)
        1    0.000    0.000    0.000    0.000 value.py:10(Linkage)
        8    0.000    0.000    0.000    0.000 pyparsing.py:5707(<genexpr>)
      201    0.000    0.000    0.000    0.000 _internal.py:880(<genexpr>)
       31    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
      372    0.000    0.000    0.000    0.000 abstract.py:93(__init__)
       16    0.000    0.000    0.000    0.000 cycler.py:52(_process_keys)
      139    0.000    0.000    0.000    0.000 pyparsing.py:2587(__eq__)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
        1    0.000    0.000    0.000    0.000 core.py:2692(MaskedArray)
       52    0.000    0.000    0.000    0.000 _add_newdocs.py:6753(refer_to_array_attribute)
        9    0.000    0.000    0.000    0.000 re.py:324(_subx)
        1    0.000    0.000    0.000    0.000 mathtext.py:298(MathtextBackendPath)
      467    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 patches.py:1614(Annulus)
      135    0.000    0.000    0.000    0.000 ffi.py:191(restype)
       41    0.000    0.000    0.000    0.000 threading.py:279(_is_owned)
        1    0.000    0.000    0.000    0.000 old_builtins.py:284(BitwiseShiftOperation)
        1    0.000    0.000    0.000    0.000 axis.py:35(Tick)
        2    0.000    0.000    0.000    0.000 options.py:1(<module>)
       18    0.000    0.000    0.000    0.000 values.py:52(wrap)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
       31    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
       60    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        6    0.000    0.000    0.000    0.000 pyparsing.py:5705(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:443(_get_xdg_config_dir)
        3    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
       30    0.000    0.000    0.000    0.000 synchronize.py:94(__enter__)
       36    0.000    0.000    0.000    0.000 colors.py:272(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:2803(__new__)
        4    0.000    0.000    0.000    0.000 _pep440.py:292(__init__)
       58    0.000    0.000    0.000    0.000 os.py:754(encode)
        1    0.000    0.000    0.000    0.000 __init__.py:4606(<listcomp>)
        2    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
      212    0.000    0.000    0.000    0.000 transforms.py:1337(<genexpr>)
        1    0.000    0.000    0.000    0.000 contour.py:76(ContourLabeler)
       16    0.000    0.000    0.000    0.000 pyparsing.py:3197(parseImpl)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
        3    0.000    0.000    0.000    0.000 six.py:882(wrapper)
        9    0.000    0.000    0.000    0.000 pathlib.py:615(_make_child)
        3    0.000    0.000    0.000    0.000 patches.py:2177(<listcomp>)
      115    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       33    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
      135    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 art3d.py:677(Poly3DCollection)
       13    0.000    0.000    0.000    0.000 mixins.py:44(_numeric_methods)
        1    0.000    0.000    0.000    0.000 colors.py:77(<dictcomp>)
        1    0.000    0.000    0.000    0.000 gufunc.py:1(<module>)
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(arcsin)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2176(__radd__)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:1(<module>)
        7    0.000    0.000    0.000    0.000 compiler_lock.py:31(__call__)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4775(__init__)
        4    0.000    0.000    0.000    0.000 function_base.py:5032(<listcomp>)
        2    0.000    0.000    0.000    0.000 os.py:682(__setitem__)
       80    0.000    0.000    0.000    0.000 process.py:205(daemon)
        1    0.000    0.000    0.000    0.000 asnumbatype.py:1(<module>)
        3    0.000    0.000    0.000    0.000 enum.py:1026(_decompose)
      442    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       10    0.000    0.000    0.000    0.000 sre_compile.py:440(_bytes_to_codes)
        1    0.000    0.000    0.000    0.000 os.py:44(_get_exports_list)
       30    0.000    0.000    0.000    0.000 {built-in method _locale._get_locale_encoding}
       28    0.000    0.000    0.000    0.000 old_scalars.py:18(parse_integer_bitwidth)
       47    0.000    0.000    0.000    0.000 pyparsing.py:2896(parseImpl)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2717(FigureManagerBase)
       14    0.000    0.000    0.000    0.000 core.py:8222(_replace_return_type)
        1    0.000    0.000    0.000    0.000 functools.py:774(_find_impl)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1567(addParseAction)
        9    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
        1    0.000    0.000    0.000    0.000 pythonapi.py:163(PythonAPI)
        4    0.000    0.000    0.000    0.000 function_base.py:5045(<listcomp>)
       10    0.000    0.000    0.000    0.000 _collections_abc.py:823(__contains__)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 old_builtins.py:368(<listcomp>)
        1    0.000    0.000    0.000    0.000 tokenize.py:390(open)
       11    0.000    0.000    0.000    0.000 _collections_abc.py:816(get)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 art3d.py:408(Patch3DCollection)
        7    0.000    0.000    0.000    0.000 pyparsing.py:3707(__init__)
        1    0.000    0.000    0.000    0.000 static_getitem.py:1(<module>)
        1    0.000    0.000    0.000    0.000 functools.py:732(_compose_mro)
       28    0.000    0.000    0.000    0.000 rcsetup.py:64(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ticker.py:180(TickHelper)
        2    0.000    0.000    0.000    0.000 core.py:2961(__array_finalize__)
       15    0.000    0.000    0.000    0.000 deprecation.py:241(__init__)
       33    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 tight_layout.py:1(<module>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
        6    0.000    0.000    0.000    0.000 weakref.py:368(__init__)
      290    0.000    0.000    0.000    0.000 functions.py:262(key)
        1    0.000    0.000    0.000    0.000 spines.py:14(Spine)
       36    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
        1    0.000    0.000    0.000    0.000 art3d.py:332(Patch3D)
        2    0.000    0.000    0.000    0.000 targetconfig.py:92(__init__)
        1    0.000    0.000    0.000    0.000 scimath.py:531(arcsin)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1777(get)
        8    0.000    0.000    0.000    0.000 __init__.py:1455(debug)
       31    0.000    0.000    0.000    0.000 enum.py:423(__getattr__)
        1    0.000    0.000    0.000    0.000 _cm.py:1(<module>)
        6    0.000    0.000    0.000    0.000 shape_base.py:218(_vhstack_dispatcher)
        2    0.000    0.000    0.000    0.000 typing.py:1188(copy_with)
      138    0.000    0.000    0.000    0.000 pyparsing.py:2450(setWhitespaceChars)
        6    0.000    0.000    0.000    0.000 abc.py:21(_register)
        1    0.000    0.000    0.000    0.000 legend_handler.py:524(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 context.py:42(CallStack)
        1    0.000    0.000    0.000    0.000 threading.py:1386(__init__)
       29    0.000    0.000    0.000    0.000 enum.py:82(__init__)
       30    0.000    0.000    0.000    0.000 synchronize.py:97(__exit__)
       44    0.000    0.000    0.000    0.000 pyparsing.py:4283(<genexpr>)
       12    0.000    0.000    0.000    0.000 __init__.py:65(check_isinstance)
        1    0.000    0.000    0.000    0.000 utils.py:370(MutableSortedSet)
        1    0.000    0.000    0.000    0.000 pylowering.py:1(<module>)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
      141    0.000    0.000    0.000    0.000 cycler.py:239(__iter__)
        1    0.000    0.000    0.000    0.000 scimath.py:167(_fix_real_abs_gt_1)
       12    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       20    0.000    0.000    0.000    0.000 typing.py:253(_deduplicate)
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
      480    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
        2    0.000    0.000    0.000    0.000 linalg.py:107(get_linalg_error_extobj)
       26    0.000    0.000    0.000    0.000 sre_compile.py:456(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 polar.py:648(RadialAxis)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cm.py:29(__getattr__)
       46    0.000    0.000    0.000    0.000 castgraph.py:62(__iter__)
        1    0.000    0.000    0.000    0.000 widgets.py:1093(TextBox)
      101    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        3    0.000    0.000    0.000    0.000 backend_bases.py:3548(export)
        3    0.000    0.000    0.000    0.000 random.py:119(__init__)
       76    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
      7/1    0.000    0.000    0.000    0.000 functools.py:687(_c3_mro)
        1    0.000    0.000    0.000    0.000 consts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_managers.py:1(<module>)
       77    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(shape)
        6    0.000    0.000    0.000    0.000 core.py:1146(__init__)
      212    0.000    0.000    0.000    0.000 transforms.py:1343(<genexpr>)
        1    0.000    0.000    0.000    0.000 callwrapper.py:1(<module>)
        2    0.000    0.000    0.000    0.000 extending.py:272(make_attribute_wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:2285(subcls)
       51    0.000    0.000    0.000    0.000 rcsetup.py:360(validate_fontsize)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:1(<module>)
      282    0.000    0.000    0.000    0.000 pyparsing.py:3144(<genexpr>)
        1    0.000    0.000    0.000    0.000 firstlinefinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 initfini.py:64(_version_info)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3774(__init__)
       13    0.000    0.000    0.000    0.000 builder.py:159(wrap)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 path.py:24(Path)
       40    0.000    0.000    0.000    0.000 threading.py:273(_release_save)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
       30    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
       38    0.000    0.000    0.000    0.000 function_base.py:18(_linspace_dispatcher)
       61    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:262(_reset_cache)
        1    0.000    0.000    0.000    0.000 geo.py:299(HammerAxes)
        1    0.000    0.000    0.000    0.000 old_builtins.py:244(DivMod)
        5    0.000    0.000    0.000    0.000 typing.py:1549(__init_subclass__)
       23    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:254(_requires_builtin_wrapper)
        8    0.000    0.000    0.000    0.000 {method '__exit__' of 'numpy.nditer' objects}
       69    0.000    0.000    0.000    0.000 overloads.py:13(_get_args)
        1    0.000    0.000    0.000    0.000 pathlib.py:112(_WindowsFlavour)
        1    0.000    0.000    0.000    0.000 old_builtins.py:369(<listcomp>)
        1    0.000    0.000    0.000    0.000 re.py:314(_compile_repl)
       10    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       30    0.000    0.000    0.000    0.000 threading.py:1198(daemon)
       39    0.000    0.000    0.000    0.000 pathlib.py:600(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 geo.py:344(MollweideAxes)
        1    0.000    0.000    0.000    0.000 platform.py:1093(python_implementation)
       78    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 abc.py:312(ResourceReader)
      257    0.000    0.000    0.000    0.000 hmac.py:19(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1577(addCondition)
        1    0.000    0.000    0.000    0.000 contextlib.py:75(__call__)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
       11    0.000    0.000    0.000    0.000 registry.py:73(__setitem__)
        1    0.000    0.000    0.000    0.000 context.py:30(BaseContext)
