here 1
 here 3
here 2
         36639787 function calls (35992064 primitive calls) in 29.556 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.002    0.002 shape_base.py:223(vstack)
      624    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:198(cb)
        1    0.000    0.000    0.002    0.002 pyparsing.py:5843(makeHTMLTags)
        1    0.000    0.000    0.002    0.002 pyparsing.py:5806(_makeTags)
     3827    0.001    0.000    0.002    0.000 inspect.py:191(isclass)
        2    0.000    0.000    0.002    0.001 __init__.py:3159(__init__)
  231/230    0.000    0.000    0.002    0.000 {method 'view' of 'numpy.ndarray' objects}
       32    0.000    0.000    0.002    0.000 _collections_abc.py:986(update)
       14    0.001    0.000    0.002    0.000 hashlib.py:126(__get_openssl_constructor)
        1    0.000    0.000    0.002    0.002 datetime.py:1(<module>)
        1    0.000    0.000    0.002    0.002 coverage_support.py:1(<module>)
       32    0.000    0.000    0.002    0.000 axes3d.py:1032(_roll_to_vertical)
        1    0.001    0.001    0.002    0.002 markers.py:146(MarkerStyle)
      102    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(moveaxis)
       90    0.000    0.000    0.002    0.000 lines.py:1022(set_color)
      397    0.002    0.000    0.002    0.000 {built-in method builtins.round}
      192    0.000    0.000    0.002    0.000 fromnumeric.py:3754(round_)
      130    0.001    0.000    0.002    0.000 transforms.py:380(height)
        1    0.000    0.000    0.002    0.002 passmanagers.py:1(<module>)
       38    0.000    0.000    0.002    0.000 text.py:211(_get_xy_display)
    10667    0.002    0.000    0.002    0.000 {method 'rstrip' of 'str' objects}
  380/262    0.001    0.000    0.002    0.000 _base.py:839(get_xaxis_transform)
      275    0.001    0.000    0.002    0.000 font_manager.py:826(set_weight)
      233    0.002    0.000    0.002    0.000 pyparsing.py:1400(__init__)
        1    0.000    0.000    0.001    0.001 _ccallback.py:1(<module>)
     7371    0.001    0.000    0.001    0.000 fromnumeric.py:1987(_shape_dispatcher)
       29    0.000    0.000    0.001    0.000 axis.py:436(_get_text1_transform)
        1    0.000    0.000    0.001    0.001 __init__.py:412(PercentStyle)
        1    0.000    0.000    0.001    0.001 config.py:179(process_environ)
     7354    0.001    0.000    0.001    0.000 artist.py:855(get_clip_path)
      349    0.001    0.000    0.001    0.000 ticker.py:253(fix_minus)
       13    0.000    0.000    0.001    0.000 docstring.py:61(<listcomp>)
     3355    0.001    0.000    0.001    0.000 sre_parse.py:173(append)
      187    0.001    0.000    0.001    0.000 __init__.py:557(__setitem__)
      773    0.001    0.000    0.001    0.000 sre_compile.py:447(_simple)
       29    0.000    0.000    0.001    0.000 _base.py:863(get_xaxis_text1_transform)
       24    0.000    0.000    0.001    0.000 axis3d.py:152(set_pane_pos)
        1    0.000    0.000    0.001    0.001 _backend_tk.py:463(show)
    26/20    0.000    0.000    0.001    0.000 typing.py:401(__getitem__)
     9248    0.001    0.000    0.001    0.000 function_base.py:391(_average_dispatcher)
      192    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(around)
        1    0.001    0.001    0.001    0.001 _color_data.py:989(<dictcomp>)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
        3    0.000    0.000    0.001    0.000 axis.py:1083(_get_tick_bboxes)
      108    0.001    0.000    0.001    0.000 {built-in method _codecs.utf_8_decode}
       66    0.000    0.000    0.001    0.000 pyparsing.py:2138(__add__)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
       81    0.000    0.000    0.001    0.000 transforms.py:259(frozen)
      336    0.001    0.000    0.001    0.000 font_manager.py:862(set_size)
3231/3228    0.001    0.000    0.001    0.000 abstract.py:124(__eq__)
        3    0.000    0.000    0.001    0.000 axis.py:1085(<listcomp>)
      629    0.001    0.000    0.001    0.000 __init__.py:1277(is_math_text)
       23    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
      626    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
        1    0.000    0.000    0.001    0.001 _pocketfft.py:1(<module>)
        5    0.000    0.000    0.001    0.000 backend_bases.py:3238(<dictcomp>)
        6    0.000    0.000    0.001    0.000 pathlib.py:1300(is_dir)
        1    0.000    0.000    0.001    0.001 figure.py:2154(__init__)
    15284    0.001    0.000    0.001    0.000 artist.py:448(get_children)
      102    0.000    0.000    0.001    0.000 numeric.py:1411(moveaxis)
        7    0.000    0.000    0.001    0.000 pathlib.py:1092(stat)
     3458    0.001    0.000    0.001    0.000 sre_parse.py:161(__len__)
       44    0.000    0.000    0.001    0.000 typing.py:1016(__init__)
        1    0.000    0.000    0.001    0.001 TiffTags.py:1(<module>)
        2    0.000    0.000    0.001    0.001 C2_surface.py:78(generate_curvature_scaled_offset)
        2    0.000    0.000    0.001    0.001 pathlib.py:398(select_from)
        8    0.000    0.000    0.001    0.000 axes3d.py:399(<dictcomp>)
      115    0.001    0.000    0.001    0.000 artist.py:1138(update_from)
       81    0.000    0.000    0.001    0.000 config.py:180(_readenv)
        1    0.000    0.000    0.001    0.001 _base.py:1126(_gen_axes_spines)
      377    0.001    0.000    0.001    0.000 markers.py:266(_set_fillstyle)
        4    0.000    0.000    0.001    0.000 axes3d.py:1163(_button_release)
     2092    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        7    0.000    0.000    0.001    0.000 enum.py:553(<listcomp>)
        4    0.000    0.000    0.001    0.000 _backend_tk.py:277(enter_notify_event)
        1    0.000    0.000    0.001    0.001 gridspec.py:1(<module>)
        5    0.000    0.000    0.001    0.000 _base.py:1141(<genexpr>)
      117    0.001    0.000    0.001    0.000 __init__.py:2210(_g_sig_digits)
        1    0.000    0.000    0.001    0.001 type_check.py:1(<module>)
        4    0.000    0.000    0.001    0.000 spines.py:423(linear_spine)
        1    0.000    0.000    0.001    0.001 relativedelta.py:1(<module>)
       96    0.000    0.000    0.001    0.000 __init__.py:2778(canvasx)
     72/4    0.000    0.000    0.001    0.000 pyparsing.py:1835(_parseCache)
      186    0.001    0.000    0.001    0.000 weakref.py:69(__call__)
        1    0.000    0.000    0.001    0.001 config.py:371(avx_default)
       62    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
       27    0.000    0.000    0.001    0.000 patches.py:1095(set_xy)
      208    0.000    0.000    0.001    0.000 axis.py:303(set_label1)
       12    0.000    0.000    0.001    0.000 __init__.py:1821(_define_aliases)
       67    0.000    0.000    0.001    0.000 pyparsing.py:4011(__init__)
       48    0.001    0.000    0.001    0.000 ticker.py:753(_set_order_of_magnitude)
     1195    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
        6    0.000    0.000    0.001    0.000 transforms.py:662(union)
       13    0.000    0.000    0.001    0.000 extending.py:398(intrinsic)
       62    0.000    0.000    0.001    0.000 <frozen zipimport>:64(__init__)
     3684    0.001    0.000    0.001    0.000 numeric.py:73(_zeros_like_dispatcher)
        3    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(gradient)
     9248    0.001    0.000    0.001    0.000 art3d.py:827(<lambda>)
      180    0.000    0.000    0.001    0.000 text.py:1195(set_verticalalignment)
      106    0.000    0.000    0.001    0.000 figure.py:2369(axes)
      278    0.001    0.000    0.001    0.000 sre_parse.py:433(_uniq)
 3627/861    0.001    0.000    0.001    0.000 docstring.py:48(_recursive_subclasses)
     5720    0.001    0.000    0.001    0.000 {method 'group' of 're.Match' objects}
       13    0.000    0.000    0.001    0.000 extending.py:435(_intrinsic)
       70    0.000    0.000    0.001    0.000 text.py:936(set_color)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        3    0.001    0.000    0.001    0.000 function_base.py:970(gradient)
        1    0.000    0.000    0.001    0.001 tokenize.py:390(open)
      379    0.000    0.000    0.001    0.000 text.py:224(get_rotation)
        2    0.000    0.000    0.001    0.001 __init__.py:1986(wm_attributes)
       20    0.000    0.000    0.001    0.000 typing.py:483(Union)
       48    0.000    0.000    0.001    0.000 ticker.py:224(<listcomp>)
       87    0.000    0.000    0.001    0.000 axes3d.py:221(unit_cube)
     4143    0.001    0.000    0.001    0.000 fromnumeric.py:193(_reshape_dispatcher)
       17    0.000    0.000    0.001    0.000 ast.py:33(parse)
      140    0.001    0.000    0.001    0.000 _internal.py:869(_ufunc_doc_signature_formatter)
     1780    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:897(__exit__)
       23    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:778(exec_module)
        4    0.000    0.000    0.001    0.000 backend_bases.py:1944(enter_notify_event)
       32    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(linspace)
     2229    0.001    0.000    0.001    0.000 inspect.py:199(ismethod)
     3678    0.001    0.000    0.001    0.000 artist.py:847(get_clip_on)
      192    0.000    0.000    0.001    0.000 fromnumeric.py:3245(around)
        1    0.000    0.000    0.001    0.001 dufunc.py:1(<module>)
        7    0.000    0.000    0.001    0.000 Image.py:1884(resize)
     1156    0.001    0.000    0.001    0.000 _methods.py:103(_clip_dep_is_byte_swapped)
      208    0.000    0.000    0.001    0.000 axis.py:316(set_label2)
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
        7    0.000    0.000    0.001    0.000 Image.py:1117(copy)
        1    0.000    0.000    0.001    0.001 __init__.py:445(StrFormatStyle)
       23    0.001    0.000    0.001    0.000 {built-in method _imp.exec_builtin}
       12    0.000    0.000    0.001    0.000 ticker.py:2740(__init__)
       35    0.000    0.000    0.001    0.000 __init__.py:2071(getLogger)
       30    0.001    0.000    0.001    0.000 transforms.py:506(anchored)
        1    0.000    0.000    0.001    0.001 tokenize.py:297(detect_encoding)
        3    0.000    0.000    0.001    0.000 gridspec.py:668(get_position)
       29    0.000    0.000    0.001    0.000 enum.py:165(__prepare__)
        1    0.000    0.000    0.001    0.001 _base.py:541(_AxesBase)
        1    0.000    0.000    0.001    0.001 artist.py:340(get_tightbbox)
       55    0.000    0.000    0.001    0.000 contextlib.py:252(contextmanager)
        1    0.000    0.000    0.001    0.001 patches.py:622(get_window_extent)
       32    0.001    0.000    0.001    0.000 function_base.py:23(linspace)
        4    0.000    0.000    0.001    0.000 spines.py:34(__init__)
       29    0.000    0.000    0.001    0.000 axis.py:439(_get_text2_transform)
        1    0.000    0.000    0.001    0.001 abstract.py:1(<module>)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
      489    0.000    0.000    0.001    0.000 text.py:1160(set_y)
     3678    0.001    0.000    0.001    0.000 artist.py:851(get_clip_box)
     2197    0.001    0.000    0.001    0.000 sre_parse.py:287(tell)
     1289    0.001    0.000    0.001    0.000 functools.py:65(wraps)
      284    0.001    0.000    0.001    0.000 numeric.py:1348(normalize_axis_tuple)
        1    0.000    0.000    0.001    0.001 header.py:1(<module>)
        2    0.000    0.000    0.001    0.001 axes3d.py:1373(tick_params)
     1780    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:893(__enter__)
        1    0.000    0.000    0.001    0.001 arrayprint.py:1(<module>)
       12    0.000    0.000    0.001    0.000 ticker.py:1945(__init__)
       83    0.000    0.000    0.001    0.000 pyparsing.py:2828(__init__)
       20    0.000    0.000    0.001    0.000 pyparsing.py:4847(parseImpl)
        1    0.000    0.000    0.001    0.001 externals.py:1(<module>)
        1    0.000    0.000    0.001    0.001 imputils.py:1(<module>)
     3676    0.001    0.000    0.001    0.000 axes3d.py:494(update_datalim)
      289    0.001    0.000    0.001    0.000 sre_parse.py:85(opengroup)
      128    0.001    0.000    0.001    0.000 figure.py:65(as_list)
      250    0.000    0.000    0.001    0.000 lines.py:1069(set_linewidth)
      648    0.000    0.000    0.001    0.000 backend_bases.py:935(set_foreground)
     3677    0.001    0.000    0.001    0.000 artist.py:1072(get_label)
     4535    0.001    0.000    0.001    0.000 artist.py:1456(<genexpr>)
      891    0.000    0.000    0.001    0.000 font_manager.py:1122(_expand_aliases)
       13    0.000    0.000    0.001    0.000 extending.py:352(_register)
        1    0.000    0.000    0.001    0.001 nrtopt.py:1(<module>)
        7    0.000    0.000    0.001    0.000 Image.py:2968(_open_core)
        7    0.000    0.000    0.001    0.000 ImageFile.py:145(load)
      271    0.001    0.000    0.001    0.000 font_manager.py:807(set_style)
       30    0.001    0.000    0.001    0.000 transforms.py:547(shrunk_to_aspect)
      373    0.001    0.000    0.001    0.000 sre_parse.py:356(_escape)
       12    0.000    0.000    0.001    0.000 ticker.py:2007(set_params)
       37    0.000    0.000    0.001    0.000 getlimits.py:111(_float_to_str)
     3835    0.001    0.000    0.001    0.000 fromnumeric.py:2427(_all_dispatcher)
        1    0.000    0.000    0.001    0.001 tokenize.py:321(read_or_stop)
       44    0.000    0.000    0.001    0.000 compiler_machinery.py:418(make_festive)
       29    0.000    0.000    0.001    0.000 _base.py:889(get_xaxis_text2_transform)
       32    0.001    0.000    0.001    0.000 ffi.py:10(_make_opaque_ref)
        6    0.000    0.000    0.001    0.000 axis.py:850(set_tick_params)
       33    0.000    0.000    0.001    0.000 pathlib.py:957(__new__)
      149    0.001    0.000    0.001    0.000 core.py:2935(_update_from)
        1    0.001    0.001    0.001    0.001 {method 'readline' of '_io.BufferedReader' objects}
      317    0.000    0.000    0.001    0.000 function_base.py:469(_add_docstring)
       39    0.000    0.000    0.001    0.000 axes3d.py:724(get_w_lims)
        1    0.000    0.000    0.001    0.001 array_analysis.py:1(<module>)
      270    0.000    0.000    0.001    0.000 lines.py:1149(_set_markercolor)
        1    0.000    0.000    0.001    0.001 byteflow.py:1(<module>)
     3757    0.001    0.000    0.001    0.000 transforms.py:1019(minpos)
      208    0.000    0.000    0.001    0.000 ticker.py:577(__call__)
      207    0.000    0.000    0.001    0.000 typeconv.py:117(_cb_update)
     24/4    0.000    0.000    0.001    0.000 pyparsing.py:4031(streamline)
      440    0.001    0.000    0.001    0.000 enum.py:470(__setattr__)
       10    0.000    0.000    0.001    0.000 extras.py:234(__init__)
        1    0.000    0.000    0.001    0.001 _add_newdocs_scalars.py:1(<module>)
        1    0.000    0.000    0.001    0.001 legendre.py:1(<module>)
      585    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:826(find_spec)
     33/5    0.000    0.000    0.001    0.000 pyparsing.py:3928(streamline)
       10    0.000    0.000    0.001    0.000 extras.py:238(getdoc)
        1    0.000    0.000    0.001    0.001 instructions.py:1(<module>)
       79    0.000    0.000    0.001    0.000 sre_compile.py:435(_mk_bitmap)
       16    0.000    0.000    0.001    0.000 core.py:8020(asarray)
       22    0.000    0.000    0.001    0.000 __init__.py:512(_get_data_path)
      609    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:357(__init__)
       35    0.000    0.000    0.001    0.000 __init__.py:1315(getLogger)
     3893    0.001    0.000    0.001    0.000 stride_tricks.py:476(_broadcast_arrays_dispatcher)
        1    0.000    0.000    0.001    0.001 contextvars.py:1(<module>)
       36    0.000    0.000    0.001    0.000 pathlib.py:589(_from_parts)
        1    0.000    0.000    0.001    0.001 _text_helpers.py:1(<module>)
        1    0.001    0.001    0.001    0.001 config.py:47(_os_supports_avx)
       29    0.000    0.000    0.001    0.000 deprecation.py:259(rename_parameter)
      234    0.000    0.000    0.001    0.000 transforms.py:2226(transform_non_affine)
       83    0.000    0.000    0.001    0.000 pyparsing.py:3870(__init__)
  118/116    0.001    0.000    0.001    0.000 spines.py:330(get_spine_transform)
       29    0.000    0.000    0.001    0.000 markers.py:702(_set_tickdown)
        1    0.000    0.000    0.001    0.001 environment.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:153(_ensure_llvm)
       45    0.000    0.000    0.001    0.000 pathlib.py:569(_parse_args)
      119    0.000    0.000    0.001    0.000 transforms.py:2194(__init__)
        7    0.000    0.000    0.001    0.000 ImageFile.py:83(__init__)
        1    0.000    0.000    0.001    0.001 plane_wave.py:3(__init__)
        1    0.000    0.000    0.001    0.001 message.py:105(Message)
       84    0.000    0.000    0.001    0.000 typing.py:146(_type_check)
       18    0.000    0.000    0.001    0.000 pyparsing.py:4779(parseImpl)
     3675    0.001    0.000    0.001    0.000 numeric.py:354(_full_like_dispatcher)
      387    0.001    0.000    0.001    0.000 sre_compile.py:265(_compile_charset)
       67    0.000    0.000    0.001    0.000 pyparsing.py:4442(__init__)
        1    0.000    0.000    0.001    0.001 typeinfer.py:1(<module>)
        1    0.000    0.000    0.001    0.001 npytypes.py:1(<module>)
       53    0.001    0.000    0.001    0.000 __init__.py:1542(_register)
        1    0.000    0.000    0.001    0.001 selectors.py:1(<module>)
       29    0.001    0.000    0.001    0.000 enum.py:222(<setcomp>)
      266    0.000    0.000    0.001    0.000 sre_parse.py:225(__init__)
        1    0.000    0.000    0.001    0.001 axes3d.py:1636(<listcomp>)
        1    0.000    0.000    0.001    0.001 path.py:596(get_extents)
     3623    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
      608    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:746(find_spec)
        1    0.001    0.001    0.001    0.001 entities.py:1(<module>)
        6    0.000    0.000    0.001    0.000 axis.py:349(_apply_params)
        1    0.000    0.000    0.001    0.001 <__array_function__ internals>:177(isclose)
       15    0.000    0.000    0.001    0.000 deprecation.py:244(__set_name__)
       20    0.000    0.000    0.001    0.000 typing.py:1147(copy_with)
      515    0.000    0.000    0.001    0.000 posixpath.py:60(isabs)
        3    0.000    0.000    0.001    0.000 __init__.py:1965(_array_patch_perimeters)
        1    0.000    0.000    0.001    0.001 _subplots.py:58(set_subplotspec)
       16    0.000    0.000    0.001    0.000 core.py:3054(__array_wrap__)
        1    0.000    0.000    0.001    0.001 __init__.py:2133(wm_iconphoto)
        1    0.000    0.000    0.001    0.001 _enums.py:1(<module>)
      184    0.000    0.000    0.001    0.000 path.py:162(_fast_from_codes_and_verts)
      192    0.001    0.000    0.001    0.000 {method 'round' of 'numpy.ndarray' objects}
      182    0.000    0.000    0.001    0.000 text.py:957(set_horizontalalignment)
     2362    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.001    0.001 numeric.py:2278(isclose)
        7    0.000    0.000    0.001    0.000 PngImagePlugin.py:673(_open)
     1577    0.001    0.000    0.001    0.000 sre_parse.py:112(__init__)
      369    0.000    0.000    0.001    0.000 typing.py:986(__setattr__)
       78    0.000    0.000    0.001    0.000 {method 'sum' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.001    0.000 _base.py:3349(tick_params)
        1    0.000    0.000    0.001    0.001 backend_agg.py:418(FigureCanvasAgg)
       32    0.000    0.000    0.001    0.000 patches.py:357(_set_facecolor)
        1    0.000    0.000    0.001    0.001 rrule.py:1(<module>)
     3026    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
      145    0.000    0.000    0.001    0.000 axis.py:340(_set_artist_props)
        1    0.000    0.000    0.001    0.001 _text.py:1(<module>)
        9    0.000    0.000    0.001    0.000 typing.py:1223(__getitem__)
       16    0.000    0.000    0.001    0.000 core.py:4914(any)
       82    0.000    0.000    0.001    0.000 __init__.py:1842(make_alias)
     3694    0.001    0.000    0.001    0.000 artist.py:418(is_transform_set)
        1    0.000    0.000    0.001    0.001 compiler_machinery.py:1(<module>)
        3    0.000    0.000    0.001    0.000 lines.py:619(get_window_extent)
      566    0.001    0.000    0.001    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
      314    0.001    0.000    0.001    0.000 {method 'replace' of 'code' objects}
      234    0.001    0.000    0.001    0.000 transforms.py:2919(_interval_contains_close)
        1    0.000    0.000    0.001    0.001 legend_handler.py:1(<module>)
       23    0.000    0.000    0.001    0.000 overrides.py:220(decorator)
        1    0.001    0.001    0.001    0.001 pyparsing.py:3770(LineEnd)
     23/7    0.000    0.000    0.001    0.000 pyparsing.py:4485(streamline)
       48    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(ptp)
       12    0.000    0.000    0.001    0.000 ticker.py:1986(_validate_steps)
       65    0.000    0.000    0.001    0.000 text.py:1052(set_fontsize)
        3    0.000    0.000    0.001    0.000 gridspec.py:145(get_grid_positions)
        8    0.000    0.000    0.001    0.000 extending.py:140(register_jitable)
      566    0.001    0.000    0.001    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
      271    0.001    0.000    0.001    0.000 font_manager.py:844(set_stretch)
        1    0.000    0.000    0.001    0.001 pickle.py:197(<listcomp>)
       11    0.000    0.000    0.001    0.000 typing.py:1138(__getitem__)
        8    0.000    0.000    0.001    0.000 extending.py:157(wrap)
       18    0.000    0.000    0.001    0.000 arrayprint.py:1571(_array_str_implementation)
        1    0.000    0.000    0.001    0.001 ElementPath.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:124(EntryPoint)
        1    0.000    0.000    0.001    0.001 builder.py:189(IRBuilder)
      207    0.000    0.000    0.001    0.000 typeconv.py:49(set_compatible)
     3623    0.001    0.000    0.001    0.000 {built-in method _imp.release_lock}
     3694    0.001    0.000    0.001    0.000 artist.py:1298(mouseover)
      113    0.000    0.000    0.001    0.000 patches.py:735(get_path)
       76    0.001    0.000    0.001    0.000 {built-in method _ctypes.POINTER}
      523    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:48(_new_module)
       18    0.000    0.000    0.001    0.000 arrayprint.py:506(wrapper)
      278    0.001    0.000    0.001    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.001    0.001 bytecode.py:1(<module>)
      124    0.000    0.000    0.001    0.000 ast.py:422(visit_Constant)
        4    0.000    0.000    0.001    0.000 axes3d.py:1155(_button_press)
       78    0.000    0.000    0.001    0.000 _methods.py:47(_sum)
       48    0.000    0.000    0.001    0.000 pathlib.py:56(parse_parts)
       50    0.000    0.000    0.001    0.000 core.py:131(get_object_signature)
      379    0.001    0.000    0.001    0.000 text.py:25(get_rotation)
       31    0.000    0.000    0.001    0.000 _base.py:53(__init__)
      521    0.000    0.000    0.001    0.000 lines.py:1234(set_ydata)
      411    0.001    0.000    0.001    0.000 {method 'sub' of 're.Pattern' objects}
      919    0.000    0.000    0.001    0.000 __init__.py:1455(debug)
  288/256    0.000    0.000    0.001    0.000 sre_compile.py:485(_get_literal_prefix)
        3    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
       62    0.000    0.000    0.001    0.000 deprecation.py:192(finalize)
        1    0.000    0.000    0.001    0.001 typeconv.py:1(<module>)
     2440    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.lock' objects}
       26    0.000    0.000    0.001    0.000 core.py:6815(__init__)
       78    0.000    0.000    0.001    0.000 ticker.py:1879(scale_range)
        1    0.001    0.001    0.001    0.001 legendre.py:1619(Legendre)
       75    0.000    0.000    0.001    0.000 rcsetup.py:91(<listcomp>)
        1    0.000    0.000    0.001    0.001 event.py:1(<module>)
      126    0.000    0.000    0.001    0.000 colors.py:858(__init__)
        1    0.001    0.001    0.001    0.001 threading.py:410(Semaphore)
      271    0.000    0.000    0.001    0.000 font_manager.py:817(set_variant)
       59    0.000    0.000    0.001    0.000 transforms.py:2057(scale)
       41    0.000    0.000    0.001    0.000 functools.py:518(decorating_function)
       60    0.000    0.000    0.001    0.000 transforms.py:2678(__init__)
        1    0.000    0.000    0.001    0.001 _exceptions.py:1(<module>)
       18    0.001    0.000    0.001    0.000 arrayprint.py:1564(_guarded_repr_or_str)
      138    0.000    0.000    0.001    0.000 abstract.py:40(__init__)
       26    0.000    0.000    0.001    0.000 core.py:6820(getdoc)
       24    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(tile)
      767    0.000    0.000    0.001    0.000 __init__.py:883(<lambda>)
        9    0.000    0.000    0.001    0.000 _backend_tk.py:244(draw_idle)
      225    0.000    0.000    0.001    0.000 transforms.py:2431(transform_path_non_affine)
        5    0.000    0.000    0.001    0.000 overloads.py:177(register_reflected_overload)
      265    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
       10    0.000    0.000    0.001    0.000 __init__.py:825(after)
       44    0.000    0.000    0.001    0.000 typing.py:947(__init__)
        1    0.000    0.000    0.001    0.001 <__array_function__ internals>:177(atleast_2d)
        9    0.000    0.000    0.001    0.000 __init__.py:853(after_idle)
        1    0.000    0.000    0.001    0.001 nanfunctions.py:1(<module>)
       33    0.000    0.000    0.001    0.000 inspect.py:3199(__str__)
        1    0.000    0.000    0.001    0.001 type_annotations.py:1(<module>)
      198    0.000    0.000    0.001    0.000 pyplot.py:88(_copy_docstring_and_deprecators)
        3    0.000    0.000    0.001    0.000 patches.py:1045(__init__)
       48    0.000    0.000    0.001    0.000 fromnumeric.py:2604(ptp)
       13    0.000    0.000    0.001    0.000 templates.py:1009(make_intrinsic_template)
        1    0.000    0.000    0.001    0.001 artist.py:1321(ArtistInspector)
     1255    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
        1    0.000    0.000    0.001    0.001 shape_base.py:81(atleast_2d)
        6    0.000    0.000    0.001    0.000 typing.py:523(Optional)
       34    0.000    0.000    0.001    0.000 __init__.py:1382(bind)
      303    0.000    0.000    0.001    0.000 templates.py:1258(register_global)
  166/148    0.000    0.000    0.001    0.000 {method 'view' of 'numpy.generic' objects}
       34    0.000    0.000    0.001    0.000 __init__.py:1364(_bind)
        1    0.000    0.000    0.001    0.001 wrappers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:899(<dictcomp>)
       90    0.000    0.000    0.001    0.000 lines.py:1173(set_markerfacecolor)
        3    0.000    0.000    0.001    0.000 __init__.py:3139(__init__)
      523    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1040(__init__)
        1    0.000    0.000    0.001    0.001 abc.py:1(<module>)
        1    0.000    0.000    0.001    0.001 figure.py:181(FigureBase)
        1    0.000    0.000    0.001    0.001 mlab.py:1(<module>)
        1    0.000    0.000    0.001    0.001 zipfile.py:1(<module>)
        2    0.000    0.000    0.001    0.000 backend_bases.py:2113(get_width_height)
       36    0.000    0.000    0.001    0.000 pyparsing.py:2870(__init__)
       24    0.000    0.000    0.001    0.000 shape_base.py:1191(tile)
       27    0.000    0.000    0.001    0.000 pyparsing.py:5098(__init__)
        1    0.000    0.000    0.001    0.001 controlflow.py:1(<module>)
      302    0.000    0.000    0.001    0.000 scale.py:116(get_transform)
        1    0.000    0.000    0.001    0.001 numbers.py:1(<module>)
      314    0.001    0.000    0.001    0.000 overrides.py:128(array_function_dispatch)
      9/3    0.000    0.000    0.001    0.000 pyparsing.py:4243(streamline)
       44    0.000    0.000    0.001    0.000 linalg.py:136(_commonType)
        1    0.000    0.000    0.001    0.001 rcsetup.py:1244(<dictcomp>)
       90    0.001    0.000    0.001    0.000 {built-in method posix.getcwd}
       63    0.000    0.000    0.001    0.000 transforms.py:386(size)
        1    0.000    0.000    0.000    0.000 numeric.py:2359(within_tol)
        1    0.000    0.000    0.000    0.000 array_analysis.py:1076(ArrayAnalysis)
      263    0.000    0.000    0.000    0.000 axis.py:752(get_transform)
        1    0.000    0.000    0.000    0.000 widgets.py:2742(RectangleSelector)
        1    0.000    0.000    0.000    0.000 executionengine.py:35(check_jit_execution)
       66    0.000    0.000    0.000    0.000 enum.py:579(_get_mixins_)
        6    0.000    0.000    0.000    0.000 textwrap.py:422(dedent)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:2063(SpanSelector)
        2    0.000    0.000    0.000    0.000 transforms.py:351(max)
      144    0.000    0.000    0.000    0.000 typeconv.py:60(set_unsafe_convert)
        2    0.000    0.000    0.000    0.000 __init__.py:2218(wm_protocol)
     1111    0.000    0.000    0.000    0.000 sre_parse.py:82(groups)
        1    0.000    0.000    0.000    0.000 pyplot.py:2006(get_plot_commands)
      585    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
       90    0.000    0.000    0.000    0.000 lines.py:1335(set_dash_capstyle)
